locus_tag	ftype	gene	EC_number	product
GCA_001683595_02157	CDS			hypothetical protein
GCA_001683595_02158	CDS			hypothetical protein
GCA_001683595_02159	CDS			hypothetical protein
GCA_001683595_02160	CDS	aspT_1		Aspartate/alanine antiporter
GCA_001683595_02161	CDS	ybjM		Inner membrane protein YbjM
GCA_001683595_02162	CDS	grxA		Glutaredoxin 1
GCA_001683595_02163	CDS			hypothetical protein
GCA_001683595_02164	CDS	nfsA	1.-.-.-	Oxygen-insensitive NADPH nitroreductase
GCA_001683595_02165	CDS	rimK	6.3.2.-	Ribosomal protein S6--L-glutamate ligase
GCA_001683595_02166	CDS			hypothetical protein
GCA_001683595_02167	CDS	potF		Putrescine-binding periplasmic protein
GCA_001683595_02168	CDS	potA_1	3.6.3.31	Spermidine/putrescine import ATP-binding protein PotA
GCA_001683595_02169	CDS	potH		Putrescine transport system permease protein PotH
GCA_001683595_02170	CDS	ydcV_1		Inner membrane ABC transporter permease protein YdcV
GCA_001683595_02171	CDS	ybjO		Inner membrane protein YbjO
GCA_001683595_02172	CDS	rlmC	2.1.1.189	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
GCA_001683595_02173	CDS	artJ		ABC transporter arginine-binding protein 1
GCA_001683595_02174	CDS	artM_2		Arginine ABC transporter permease protein ArtM
GCA_001683595_02175	CDS	artQ		Arginine ABC transporter permease protein ArtQ
GCA_001683595_02176	CDS	artI		Putative ABC transporter arginine-binding protein 2
GCA_001683595_02177	CDS	artP	3.6.3.-	Arginine transport ATP-binding protein ArtP
GCA_001683595_02178	CDS	ybjP		putative lipoprotein YbjP
GCA_001683595_02179	CDS			hypothetical protein
GCA_001683595_02180	CDS	amiD	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiD
GCA_001683595_02181	CDS			3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
GCA_001683595_02182	CDS			hypothetical protein
GCA_001683595_02183	CDS	ltaE	4.1.2.48	Low specificity L-threonine aldolase
GCA_001683595_02184	CDS	poxB	1.2.5.1	Pyruvate dehydrogenase [ubiquinone]
GCA_001683595_02185	CDS	hcr	1.-.-.-	NADH oxidoreductase HCR
GCA_001683595_02186	CDS	hcp	1.7.99.1	Hydroxylamine reductase
GCA_001683595_02187	CDS	lysO		Lysine exporter LysO
GCA_001683595_02188	CDS	aqpZ		Aquaporin Z
GCA_001683595_02189	CDS	recF_1		DNA replication and repair protein RecF
GCA_001683595_02190	CDS			hypothetical protein
GCA_001683595_02191	CDS	macA_2		Macrolide export protein MacA
GCA_001683595_02192	CDS	macB	3.6.3.-	Macrolide export ATP-binding/permease protein MacB
GCA_001683595_02193	CDS	cspD		Cold shock-like protein CspD
GCA_001683595_02194	CDS	clpS		ATP-dependent Clp protease adapter protein ClpS
GCA_001683595_02195	CDS	clpA		ATP-dependent Clp protease ATP-binding subunit ClpA
	repeat_region			
GCA_001683595_02196	CDS	cas1	3.1.-.-	CRISPR-associated endonuclease Cas1
GCA_001683595_02197	CDS	cas3	3.1.-.-	CRISPR-associated nuclease/helicase Cas3 subtype I-F/YPEST
GCA_001683595_02198	CDS	csy1		CRISPR-associated protein Csy1
GCA_001683595_02199	CDS	csy2		CRISPR-associated protein Csy2
GCA_001683595_02200	CDS	csy3		CRISPR-associated protein Csy3
GCA_001683595_02201	CDS	cas6f	3.1.-.-	CRISPR-associated endonuclease Cas6/Csy4
GCA_001683595_02202	tRNA			tRNA-Ser(gga)
	repeat_region			
GCA_001683595_02203	CDS	infA		Translation initiation factor IF-1
GCA_001683595_02204	CDS	aat	2.3.2.6	Leucyl/phenylalanyl-tRNA--protein transferase
GCA_001683595_02205	CDS	msbA_1	3.6.3.-	Lipid A export ATP-binding/permease protein MsbA
GCA_001683595_02206	CDS	cydD		ATP-binding/permease protein CydD
GCA_001683595_02207	CDS	trxB	1.8.1.9	Thioredoxin reductase
GCA_001683595_02208	CDS	lrp		Leucine-responsive regulatory protein
GCA_001683595_02209	CDS	ftsK		DNA translocase FtsK
GCA_001683595_02210	CDS	lolA_2		Outer-membrane lipoprotein carrier protein
GCA_001683595_02211	CDS	rarA		Replication-associated recombination protein A
GCA_001683595_02212	CDS	serS	6.1.1.11	Serine--tRNA ligase
GCA_001683595_02213	CDS	dmsA	1.8.5.3	Dimethyl sulfoxide reductase DmsA
GCA_001683595_02214	CDS	dmsB_2		Anaerobic dimethyl sulfoxide reductase chain B
GCA_001683595_02215	CDS	dmsC_2		Anaerobic dimethyl sulfoxide reductase chain C
GCA_001683595_02216	CDS			hypothetical protein
GCA_001683595_02217	CDS	ycaD		putative MFS-type transporter YcaD
GCA_001683595_02218	CDS	pflA	1.97.1.4	Pyruvate formate-lyase 1-activating enzyme
GCA_001683595_02219	CDS	pflB	2.3.1.54	Formate acetyltransferase 1
GCA_001683595_02220	CDS	focA		putative formate transporter 1
GCA_001683595_02221	CDS	ycaO		Ribosomal protein S12 methylthiotransferase accessory factor YcaO
GCA_001683595_02222	CDS			hypothetical protein
GCA_001683595_02223	CDS	serC	2.6.1.52	Phosphoserine aminotransferase
GCA_001683595_02224	CDS	aroA	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase
GCA_001683595_02225	CDS	loiP_1	3.4.24.-	Metalloprotease LoiP
GCA_001683595_02226	CDS	cmk	2.7.4.25	Cytidylate kinase
GCA_001683595_02227	CDS	rpsA_1		30S ribosomal protein S1
GCA_001683595_02228	CDS	ihfB		Integration host factor subunit beta
GCA_001683595_02229	CDS	comEC		ComE operon protein 3
GCA_001683595_02230	CDS	msbA_2	3.6.3.-	Lipid A export ATP-binding/permease protein MsbA
GCA_001683595_02231	CDS	lpxK	2.7.1.130	Tetraacyldisaccharide 4'-kinase
GCA_001683595_02232	CDS			hypothetical protein
GCA_001683595_02233	CDS			hypothetical protein
GCA_001683595_02234	CDS	kdsB	2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase
GCA_001683595_02235	CDS			hypothetical protein
GCA_001683595_02236	CDS			hypothetical protein
GCA_001683595_02237	CDS	cmoM	2.1.1.-	tRNA 5-carboxymethoxyuridine methyltransferase
GCA_001683595_02238	CDS	mukF		Chromosome partition protein MukF
GCA_001683595_02239	CDS	mukE		Chromosome partition protein MukE
GCA_001683595_02240	CDS	mukB		Chromosome partition protein MukB
GCA_001683595_02241	CDS			hypothetical protein
GCA_001683595_02242	CDS			hypothetical protein
GCA_001683595_02243	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
GCA_001683595_02244	CDS	aspC	2.6.1.1	Aspartate aminotransferase
GCA_001683595_02245	CDS	ompF		Outer membrane protein F
GCA_001683595_02246	CDS	asnS	6.1.1.22	Asparagine--tRNA ligase
GCA_001683595_02247	CDS	pncB	6.3.4.21	Nicotinate phosphoribosyltransferase
GCA_001683595_02248	CDS	pepN	3.4.11.2	Aminopeptidase N
GCA_001683595_02249	CDS	ssuB	3.6.3.-	Aliphatic sulfonates import ATP-binding protein SsuB
GCA_001683595_02250	CDS	ssuC_2		Putative aliphatic sulfonates transport permease protein SsuC
GCA_001683595_02251	CDS	ssuD	1.14.14.5	Alkanesulfonate monooxygenase
GCA_001683595_02252	CDS	ssuA		Putative aliphatic sulfonates-binding protein
GCA_001683595_02253	CDS	ssuE	1.5.1.38	FMN reductase (NADPH)
GCA_001683595_02254	CDS	pyrD	1.3.5.2	Dihydroorotate dehydrogenase (quinone)
GCA_001683595_02255	CDS	zapC		Cell division protein ZapC
GCA_001683595_02256	CDS	xylA_1		Xylene monooxygenase electron transfer component
GCA_001683595_02257	CDS	rlmL		Ribosomal RNA large subunit methyltransferase K/L
GCA_001683595_02258	CDS	uup		ABC transporter ATP-binding protein uup
GCA_001683595_02259	CDS	pqiA		Paraquat-inducible protein A
GCA_001683595_02260	CDS	pqiB_2		Paraquat-inducible protein B
GCA_001683595_02261	CDS			hypothetical protein
GCA_001683595_02262	CDS	rmf		Ribosome modulation factor
GCA_001683595_02263	CDS	fabA	4.2.1.59	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
GCA_001683595_02264	CDS	lon_2	3.4.21.53	Lon protease
GCA_001683595_02265	CDS	matP		Macrodomain Ter protein
GCA_001683595_02266	CDS	ompA		Outer membrane protein A
GCA_001683595_02267	CDS	sulA		Cell division inhibitor SulA
GCA_001683595_02268	CDS	tfoX1		DNA transformation protein TfoX1
GCA_001683595_02269	CDS	yccS_1		Inner membrane protein YccS
GCA_001683595_02270	CDS	yccF		Inner membrane protein YccF
GCA_001683595_02271	CDS	helD	3.6.4.12	DNA helicase IV
GCA_001683595_02272	CDS	mgsA	4.2.3.3	Methylglyoxal synthase
GCA_001683595_02273	CDS			hypothetical protein
GCA_001683595_02274	CDS			hypothetical protein
GCA_001683595_02275	CDS	hspQ		Heat shock protein HspQ
GCA_001683595_02276	CDS	rlmI	2.1.1.191	Ribosomal RNA large subunit methyltransferase I
GCA_001683595_02277	CDS	yccX	3.6.1.7	Acylphosphatase
GCA_001683595_02278	CDS	tusE	2.8.1.-	Sulfurtransferase TusE
GCA_001683595_02279	CDS	yccA		Modulator of FtsH protease YccA
GCA_001683595_02280	tRNA			tRNA-Ser(tga)
GCA_001683595_02281	CDS	hyaA	1.12.99.6	Hydrogenase-1 small chain
GCA_001683595_02282	CDS	hyaB	1.12.99.6	Hydrogenase-1 large chain
GCA_001683595_02283	CDS	hyaC		putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
GCA_001683595_02284	CDS	hyaD	3.4.23.-	Hydrogenase 1 maturation protease
GCA_001683595_02285	CDS	hyaE		Hydrogenase-1 operon protein HyaE
GCA_001683595_02286	CDS			hypothetical protein
GCA_001683595_02287	CDS	appC	1.10.3.10	Cytochrome bd-II ubiquinol oxidase subunit 1
GCA_001683595_02288	CDS	appB	1.10.3.10	Cytochrome bd-II ubiquinol oxidase subunit 2
GCA_001683595_02289	CDS	appX		Putative cytochrome bd-II ubiquinol oxidase subunit AppX
GCA_001683595_02290	CDS	appA_2		Periplasmic AppA protein
GCA_001683595_02291	CDS	cspG		Cold shock-like protein CspG
GCA_001683595_02292	CDS			hypothetical protein
GCA_001683595_02293	CDS	yccM_2		Putative electron transport protein YccM
GCA_001683595_02294	CDS	torS	2.7.13.3	Sensor protein TorS
GCA_001683595_02295	CDS	torT		Periplasmic protein TorT
GCA_001683595_02296	CDS	torR		TorCAD operon transcriptional regulatory protein TorR
GCA_001683595_02297	CDS	torC		Cytochrome c-type protein TorC
GCA_001683595_02298	CDS	torA	1.7.2.3	Trimethylamine-N-oxide reductase 1
GCA_001683595_02299	CDS	torD		Chaperone protein TorD
GCA_001683595_02300	CDS	cbpM		Chaperone modulatory protein CbpM
GCA_001683595_02301	CDS	cbpA		Curved DNA-binding protein
GCA_001683595_02302	CDS	agp	3.1.3.10	Glucose-1-phosphatase
GCA_001683595_02303	CDS			hypothetical protein
GCA_001683595_02304	CDS		1.6.5.2	NAD(P)H dehydrogenase (quinone)
GCA_001683595_02305	CDS			hypothetical protein
GCA_001683595_02306	CDS	rutG		Putative pyrimidine permease RutG
GCA_001683595_02307	CDS	rutF	1.5.1.42	FMN reductase (NADH) RutF
GCA_001683595_02308	CDS	rutE	1.1.1.298	putative malonic semialdehyde reductase RutE
GCA_001683595_02309	CDS	rutD	3.5.1.-	Putative aminoacrylate hydrolase RutD
GCA_001683595_02310	CDS	rutC	1.-.-.-	Putative aminoacrylate peracid reductase RutC
GCA_001683595_02311	CDS	rutB_2	3.5.1.110	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
GCA_001683595_02312	CDS	rutA	1.14.99.46	Pyrimidine monooxygenase RutA
GCA_001683595_02313	CDS	rutR		HTH-type transcriptional regulator RutR
GCA_001683595_02314	CDS	putA		Bifunctional protein PutA
GCA_001683595_02315	CDS			hypothetical protein
GCA_001683595_02316	CDS	putP		Sodium/proline symporter
GCA_001683595_02317	CDS	efeU		Ferrous iron permease EfeU
GCA_001683595_02318	CDS	efeO		Iron uptake system component EfeO
GCA_001683595_02319	CDS	efeB	1.11.1.-	Deferrochelatase/peroxidase EfeB
GCA_001683595_02320	CDS			hypothetical protein
GCA_001683595_02321	CDS			PhoH-like protein
GCA_001683595_02322	CDS	pgaD		Biofilm PGA synthesis protein PgaD
GCA_001683595_02323	CDS	pgaC	2.4.1.-	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
GCA_001683595_02324	CDS	pgaB	3.5.1.-	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
GCA_001683595_02325	CDS	pgaA		Poly-beta-1,6-N-acetyl-D-glucosamine export protein
GCA_001683595_02326	CDS	ycdT	2.7.7.65	putative diguanylate cyclase YcdT
GCA_001683595_02327	CDS	intA_4		Prophage integrase IntA
GCA_001683595_02328	CDS			hypothetical protein
GCA_001683595_02329	CDS			hypothetical protein
GCA_001683595_02330	CDS			hypothetical protein
GCA_001683595_02331	CDS			hypothetical protein
GCA_001683595_02332	CDS	rsmI_1	2.1.1.198	Ribosomal RNA small subunit methyltransferase I
GCA_001683595_02333	CDS			hypothetical protein
GCA_001683595_02334	CDS	patB_2	4.4.1.8	Cystathionine beta-lyase PatB
GCA_001683595_02335	CDS	kbaY_1	4.1.2.40	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GCA_001683595_02336	CDS	agaS_1	5.3.1.-	Putative tagatose-6-phosphate ketose/aldose isomerase
GCA_001683595_02337	CDS	srlR_2		Glucitol operon repressor
GCA_001683595_02338	CDS	srlR_3		Glucitol operon repressor
GCA_001683595_02339	CDS	garD_1	4.2.1.42	Galactarate dehydratase (L-threo-forming)
GCA_001683595_02340	CDS	garD_2	4.2.1.42	Galactarate dehydratase (L-threo-forming)
GCA_001683595_02341	CDS	garD_3	4.2.1.42	Galactarate dehydratase (L-threo-forming)
GCA_001683595_02342	CDS			hypothetical protein
GCA_001683595_02343	CDS			hypothetical protein
GCA_001683595_02344	CDS			P fimbrial regulatory protein KS71A
GCA_001683595_02345	CDS	papB_2		Major pilu subunit operon regulatory protein PapB
GCA_001683595_02346	CDS	sfaA		S-fimbrial protein subunit SfaA
GCA_001683595_02347	CDS	lpfA_1		putative major fimbrial subunit LpfA
GCA_001683595_02348	CDS	focC_2		Chaperone protein FocC
GCA_001683595_02349	CDS	fimD_2		Outer membrane usher protein FimD
GCA_001683595_02350	CDS	sfaG_2		S-fimbrial protein subunit SfaG
GCA_001683595_02351	CDS	sfaS_2		S-fimbrial adhesin protein SfaS
GCA_001683595_02352	CDS	sfaH_2		S-fimbrial protein subunit SfaH
GCA_001683595_02353	CDS	ydiV_2		Anti-FlhC(2)FlhD(4) factor YdiV
GCA_001683595_02354	CDS	mprA_2		Transcriptional repressor MprA
GCA_001683595_02355	CDS	pfeA		Ferric enterobactin receptor
GCA_001683595_02356	CDS	besA	3.1.-.-	Ferri-bacillibactin esterase BesA
GCA_001683595_02357	CDS	fes_2		Enterochelin esterase
GCA_001683595_02358	CDS		3.6.3.-	Multidrug efflux ATP-binding/permease protein
GCA_001683595_02359	CDS	elmGT	2.4.1.331	Elloramycin glycosyltransferase ElmGT
GCA_001683595_02360	CDS			hypothetical protein
GCA_001683595_02361	CDS			hypothetical protein
GCA_001683595_02362	tRNA			tRNA-Arg(tct)
GCA_001683595_02363	CDS			hypothetical protein
GCA_001683595_02364	CDS	tnpA_1	3.1.-.-	Transposase for transposon Tn5
GCA_001683595_02365	CDS	tnpA_2	3.1.-.-	Transposase for transposon Tn5
GCA_001683595_02366	CDS	epsD_1		Type II secretion system protein D
GCA_001683595_02367	CDS			hypothetical protein
GCA_001683595_02368	CDS			hypothetical protein
GCA_001683595_02369	tRNA			tRNA-Ile(gat)
GCA_001683595_02370	tRNA			tRNA-Ala(tgc)
GCA_001683595_02371	CDS			hypothetical protein
GCA_001683595_02372	CDS	yjaB_1	2.3.1.-	putative N-acetyltransferase YjaB
GCA_001683595_02373	CDS	metA	2.3.1.46	Homoserine O-succinyltransferase
GCA_001683595_02374	CDS	aceB	2.3.3.9	Malate synthase A
GCA_001683595_02375	CDS	aceA	4.1.3.1	Isocitrate lyase
GCA_001683595_02376	CDS	aceK	2.7.11.5	Isocitrate dehydrogenase kinase/phosphatase
GCA_001683595_02377	CDS	iclR		Transcriptional repressor IclR
GCA_001683595_02378	CDS	metH	2.1.1.13	Methionine synthase
GCA_001683595_02379	CDS			hypothetical protein
GCA_001683595_02380	CDS			hypothetical protein
GCA_001683595_02381	CDS			hypothetical protein
GCA_001683595_02382	CDS	pepE	3.4.13.21	Peptidase E
GCA_001683595_02383	CDS	gutB_3	1.1.1.14	Sorbitol dehydrogenase
GCA_001683595_02384	CDS	sorM		PTS system sorbose-specific EIID component
GCA_001683595_02385	CDS	sorA		PTS system sorbose-specific EIIC component
GCA_001683595_02386	CDS	sorB_1	2.7.1.206	PTS system sorbose-specific EIIB component
GCA_001683595_02387	CDS	sorF	2.7.1.206	PTS system sorbose-specific EIIA component
GCA_001683595_02388	CDS	bacC	1.1.1.385	Dihydroanticapsin 7-dehydrogenase
GCA_001683595_02389	CDS	sorC		Sorbitol operon regulator
GCA_001683595_02390	CDS	rluF	5.4.99.21	23S rRNA pseudouridine(2604) synthase
GCA_001683595_02391	CDS			hypothetical protein
GCA_001683595_02392	CDS	lysC	2.7.2.4	Lysine-sensitive aspartokinase 3
GCA_001683595_02393	CDS	pgi	5.3.1.9	Glucose-6-phosphate isomerase
GCA_001683595_02394	CDS			hypothetical protein
GCA_001683595_02395	CDS	gfcB		putative lipoprotein GfcB
GCA_001683595_02396	CDS			hypothetical protein
GCA_001683595_02397	CDS			hypothetical protein
GCA_001683595_02398	CDS			hypothetical protein
GCA_001683595_02399	CDS	psiE		Protein PsiE
GCA_001683595_02400	CDS	malG		Maltose transport system permease protein MalG
GCA_001683595_02401	CDS	malF		Maltose transport system permease protein MalF
GCA_001683595_02402	CDS	malE		Maltose-binding periplasmic protein
GCA_001683595_02403	CDS	malK	3.6.3.19	Maltose/maltodextrin import ATP-binding protein MalK
GCA_001683595_02404	CDS	lamB		Maltoporin
GCA_001683595_02405	CDS			hypothetical protein
GCA_001683595_02406	CDS	ubiC	4.1.3.40	Chorismate pyruvate-lyase
GCA_001683595_02407	CDS	ubiA	2.5.1.-	4-hydroxybenzoate octaprenyltransferase
GCA_001683595_02408	CDS	plsB	2.3.1.15	Glycerol-3-phosphate acyltransferase
GCA_001683595_02409	CDS	dgkA	2.7.1.107	Diacylglycerol kinase
GCA_001683595_02410	CDS	lexA_1	3.4.21.88	LexA repressor
GCA_001683595_02411	CDS	dinF		DNA damage-inducible protein F
GCA_001683595_02412	CDS			hypothetical protein
GCA_001683595_02413	CDS	zur		Zinc uptake regulation protein
GCA_001683595_02414	CDS	dusA	1.3.1.-	tRNA-dihydrouridine(20/20a) synthase
GCA_001683595_02415	CDS	pspG		Phage shock protein G
GCA_001683595_02416	CDS	qorA	1.6.5.5	Quinone oxidoreductase 1
GCA_001683595_02417	CDS	dnaB_1	3.6.4.12	Replicative DNA helicase
GCA_001683595_02418	CDS	alr	5.1.1.1	Alanine racemase, biosynthetic
GCA_001683595_02419	CDS	tyrB	2.6.1.57	Aromatic-amino-acid aminotransferase
GCA_001683595_02420	CDS	sucA_2	1.2.4.2	2-oxoglutarate dehydrogenase E1 component
GCA_001683595_02421	CDS	sucB_2	2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
GCA_001683595_02422	CDS	lpd	1.8.1.4	Dihydrolipoyl dehydrogenase
GCA_001683595_02423	CDS	sucC_2	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit beta
GCA_001683595_02424	CDS	sucD_4	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
GCA_001683595_02425	CDS	citT_2		Citrate carrier
GCA_001683595_02426	CDS	ldh	1.1.1.27	L-lactate dehydrogenase
GCA_001683595_02427	CDS	dctD_2		C4-dicarboxylate transport transcriptional regulatory protein DctD
GCA_001683595_02428	CDS	dctB	2.7.13.3	C4-dicarboxylate transport sensor protein DctB
GCA_001683595_02429	CDS	aphA	3.1.3.2	Class B acid phosphatase
GCA_001683595_02430	CDS			hypothetical protein
GCA_001683595_02431	CDS			hypothetical protein
GCA_001683595_02432	CDS	uvrA		UvrABC system protein A
GCA_001683595_02433	CDS	ssb_1		Single-stranded DNA-binding protein
GCA_001683595_02434	CDS			hypothetical protein
GCA_001683595_02435	CDS	yjcC	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase YjcC
GCA_001683595_02436	CDS	soxS		Regulatory protein SoxS
GCA_001683595_02437	CDS	soxR		Redox-sensitive transcriptional activator SoxR
GCA_001683595_02438	CDS	ghxP		Guanine/hypoxanthine permease GhxP
GCA_001683595_02439	CDS	nhaK_1		Sodium, potassium, lithium and rubidium/H(+) antiporter
GCA_001683595_02440	CDS	oxyR_2		Hydrogen peroxide-inducible genes activator
GCA_001683595_02441	CDS	cidA_2		Holin-like protein CidA
GCA_001683595_02442	CDS	yohK_2		Inner membrane protein YohK
GCA_001683595_02443	CDS	actP		Cation/acetate symporter ActP
GCA_001683595_02444	CDS	yjcH		Inner membrane protein YjcH
GCA_001683595_02445	CDS	acs_2	6.2.1.1	Acetyl-coenzyme A synthetase
GCA_001683595_02446	CDS	nrfA	1.7.2.2	Cytochrome c-552
GCA_001683595_02447	CDS	nrfB		Cytochrome c-type protein NrfB
GCA_001683595_02448	CDS	ydhX_2		putative ferredoxin-like protein YdhX
GCA_001683595_02449	CDS			hypothetical protein
GCA_001683595_02450	CDS	ccmF_2		Cytochrome c-type biogenesis protein CcmF
GCA_001683595_02451	CDS	ccmH_2		Cytochrome c-type biogenesis protein CcmH
GCA_001683595_02452	CDS	nrfG		Formate-dependent nitrite reductase complex subunit NrfG
GCA_001683595_02453	CDS	gltP		Proton/glutamate-aspartate symporter
GCA_001683595_02454	CDS			hypothetical protein
GCA_001683595_02455	CDS	oppF_1		Oligopeptide transport ATP-binding protein OppF
GCA_001683595_02456	CDS	ddpD		putative D,D-dipeptide transport ATP-binding protein DdpD
GCA_001683595_02457	CDS	ddpC		putative D,D-dipeptide transport system permease protein DdpC
GCA_001683595_02458	CDS	dppB_1		Dipeptide transport system permease protein DppB
GCA_001683595_02459	CDS	ddpA		putative D,D-dipeptide-binding periplasmic protein DdpA
GCA_001683595_02460	CDS	fdhF_1	1.1.99.33	Formate dehydrogenase H
GCA_001683595_02461	CDS	fdhF_2	1.1.99.33	Formate dehydrogenase H
GCA_001683595_02462	CDS	cusC_2		Cation efflux system protein CusC
GCA_001683595_02463	CDS			hypothetical protein
GCA_001683595_02464	CDS	mdtO		Multidrug resistance protein MdtO
GCA_001683595_02465	CDS	mdtN_1		Multidrug resistance protein MdtN
GCA_001683595_02466	CDS			hypothetical protein
GCA_001683595_02467	CDS	yjcS	3.1.6.-	Putative alkyl/aryl-sulfatase YjcS
GCA_001683595_02468	CDS	alsK	2.7.1.55	D-allose kinase
GCA_001683595_02469	CDS	alsE	5.1.3.-	D-allulose-6-phosphate 3-epimerase
GCA_001683595_02470	CDS	alsC		D-allose transport system permease protein AlsC
GCA_001683595_02471	CDS	rbsA_1	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001683595_02472	CDS	alsB		D-allose-binding periplasmic protein
GCA_001683595_02473	CDS	rpiR		HTH-type transcriptional regulator RpiR
GCA_001683595_02474	CDS	rpiB	5.3.1.6	Ribose-5-phosphate isomerase B
GCA_001683595_02475	CDS			hypothetical protein
GCA_001683595_02476	CDS	phnP	3.1.4.55	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
GCA_001683595_02477	CDS	phnO	2.3.1.-	Aminoalkylphosphonate N-acetyltransferase
GCA_001683595_02478	CDS	phnN	2.7.4.23	Ribose 1,5-bisphosphate phosphokinase PhnN
GCA_001683595_02479	CDS	phnM	3.6.1.63	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
GCA_001683595_02480	CDS	phnL	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
GCA_001683595_02481	CDS	phnK		Putative phosphonates utilization ATP-binding protein PhnK
GCA_001683595_02482	CDS	phnJ	4.7.1.1	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
GCA_001683595_02483	CDS	phnI	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
GCA_001683595_02484	CDS	phnH	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
GCA_001683595_02485	CDS	phnG	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
GCA_001683595_02486	CDS	phnF		putative transcriptional regulator PhnF
GCA_001683595_02487	CDS	phnE		Phosphate-import permease protein PhnE
GCA_001683595_02488	CDS	phnD		Phosphate-import protein PhnD
GCA_001683595_02489	CDS	phnC	3.6.3.27	Phosphate-import ATP-binding protein PhnC
GCA_001683595_02490	CDS			hypothetical protein
GCA_001683595_02491	CDS			hypothetical protein
GCA_001683595_02492	CDS	crfC		Clamp-binding protein CrfC
GCA_001683595_02493	CDS			hypothetical protein
GCA_001683595_02494	CDS	proP_2		Proline/betaine transporter
GCA_001683595_02495	CDS			hypothetical protein
GCA_001683595_02496	CDS	basS	2.7.13.3	Sensor protein BasS
GCA_001683595_02497	CDS	basR		Transcriptional regulatory protein BasR
GCA_001683595_02498	CDS	eptA	2.7.-.-	Phosphoethanolamine transferase EptA
GCA_001683595_02499	CDS	adiC		Arginine/agmatine antiporter
GCA_001683595_02500	CDS	gadX_1		HTH-type transcriptional regulator GadX
GCA_001683595_02501	CDS	adiA	4.1.1.19	Biodegradative arginine decarboxylase
GCA_001683595_02502	CDS	melR		Melibiose operon regulatory protein
GCA_001683595_02503	CDS	melA	3.2.1.22	Alpha-galactosidase
GCA_001683595_02504	CDS	yjdF		Inner membrane protein YjdF
GCA_001683595_02505	CDS	fumB	4.2.1.2	Fumarate hydratase class I, anaerobic
GCA_001683595_02506	CDS	dcuB		Anaerobic C4-dicarboxylate transporter DcuB
GCA_001683595_02507	CDS	dcuR		Transcriptional regulatory protein DcuR
GCA_001683595_02508	CDS	dcuS	2.7.13.3	Sensor histidine kinase DcuS
GCA_001683595_02509	CDS			hypothetical protein
GCA_001683595_02510	CDS			hypothetical protein
GCA_001683595_02511	CDS	ghoS	3.1.-.-	Endoribonuclease GhoS
GCA_001683595_02512	CDS	ghoT		Toxin GhoT
GCA_001683595_02513	CDS	lysU	6.1.1.6	Lysine--tRNA ligase, heat inducible
GCA_001683595_02514	CDS	dtpC		Dipeptide and tripeptide permease C
GCA_001683595_02515	CDS	cadA	4.1.1.18	Inducible lysine decarboxylase
GCA_001683595_02516	CDS	cadB		putative cadaverine/lysine antiporter
GCA_001683595_02517	CDS	cadC		Transcriptional activator CadC
GCA_001683595_02518	CDS	cpsD	2.7.10.2	Tyrosine-protein kinase CpsD
GCA_001683595_02519	CDS			hypothetical protein
GCA_001683595_02520	CDS			hypothetical protein
GCA_001683595_02521	CDS			hypothetical protein
GCA_001683595_02522	CDS			hypothetical protein
GCA_001683595_02523	CDS	dnaB_2	3.6.4.12	Replicative DNA helicase
GCA_001683595_02524	CDS			hypothetical protein
GCA_001683595_02525	CDS			hypothetical protein
GCA_001683595_02526	CDS			hypothetical protein
GCA_001683595_02527	CDS			hypothetical protein
GCA_001683595_02528	CDS			hypothetical protein
GCA_001683595_02529	CDS			hypothetical protein
GCA_001683595_02530	CDS			hypothetical protein
GCA_001683595_02531	CDS			hypothetical protein
GCA_001683595_02532	CDS	mipA_2		MltA-interacting protein
GCA_001683595_02533	CDS			hypothetical protein
GCA_001683595_02534	CDS	topB_3	5.99.1.2	DNA topoisomerase 3
