locus_tag	ftype	gene	EC_number	product
GCA_001911775_02294	CDS	pabB	2.6.1.85	Aminodeoxychorismate synthase component 1
GCA_001911775_02295	CDS			hypothetical protein
GCA_001911775_02296	CDS			hypothetical protein
GCA_001911775_02297	CDS	yabJ	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
GCA_001911775_02298	CDS	dinG_1	3.6.4.12	putative ATP-dependent helicase DinG 
GCA_001911775_02299	CDS	tsaB		tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GCA_001911775_02300	CDS	slp_2		Outer membrane protein slp
GCA_001911775_02301	CDS	fadD	6.2.1.3	Long-chain-fatty-acid--CoA ligase
GCA_001911775_02302	CDS	rnd	3.1.13.5	Ribonuclease D
GCA_001911775_02303	CDS	pht2	1.14.12.7	Phthalate 4,5-dioxygenase oxygenase reductase subunit
GCA_001911775_02304	CDS	antA	1.14.12.1	Anthranilate 1,2-dioxygenase large subunit
GCA_001911775_02305	CDS	caiT_1		L-carnitine/gamma-butyrobetaine antiporter
GCA_001911775_02306	CDS	dmlA	1.1.1.83	D-malate dehydrogenase [decarboxylating]
GCA_001911775_02307	CDS	dmlR_2		HTH-type transcriptional regulator DmlR
GCA_001911775_02308	CDS	leuE		Leucine efflux protein
GCA_001911775_02309	CDS	tehB_2	2.1.1.-	putative S-adenosyl-L-methionine-dependent methyltransferase TehB
GCA_001911775_02310	CDS			hypothetical protein
GCA_001911775_02311	CDS			hypothetical protein
GCA_001911775_02312	CDS			hypothetical protein
GCA_001911775_02313	CDS	yeaP	2.7.7.65	putative diguanylate cyclase YeaP
GCA_001911775_02314	CDS			hypothetical protein
GCA_001911775_02315	CDS			hypothetical protein
GCA_001911775_02316	CDS	nimT		2-nitroimidazole transporter
GCA_001911775_02317	CDS	nimR		HTH-type transcriptional regulator NimR
GCA_001911775_02318	CDS			hypothetical protein
GCA_001911775_02319	CDS	proS_2	6.1.1.15	Proline--tRNA ligase
GCA_001911775_02320	CDS	yeaJ	2.7.7.65	Putative diguanylate cyclase YeaJ
GCA_001911775_02321	CDS	yeaI		Inner membrane protein YeaI
GCA_001911775_02322	CDS			hypothetical protein
GCA_001911775_02323	CDS			hypothetical protein
GCA_001911775_02324	CDS	mipA_1		MltA-interacting protein
GCA_001911775_02325	CDS	yvgN	1.1.1.-	Glyoxal reductase
GCA_001911775_02326	CDS	yeaD	5.1.3.15	Putative glucose-6-phosphate 1-epimerase
GCA_001911775_02327	CDS	gapA	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase A
GCA_001911775_02328	CDS	msrB	1.8.4.12	Peptide methionine sulfoxide reductase MsrB
GCA_001911775_02329	CDS			hypothetical protein
GCA_001911775_02330	CDS		1.1.1.301	D-arabitol-phosphate dehydrogenase
GCA_001911775_02331	CDS	ydjE_1		Inner membrane metabolite transport protein YdjE
GCA_001911775_02332	CDS	gutB_2	1.1.1.14	Sorbitol dehydrogenase
GCA_001911775_02333	CDS	fbaA_1	4.1.2.13	putative fructose-bisphosphate aldolase
GCA_001911775_02334	CDS	ydjH	2.7.1.-	putative sugar kinase YdjH
GCA_001911775_02335	CDS	yhdN_1	1.1.1.-	General stress protein 69
GCA_001911775_02336	CDS	glpR_2		Glycerol-3-phosphate regulon repressor
GCA_001911775_02337	CDS	ydjE_2		Inner membrane metabolite transport protein YdjE
GCA_001911775_02338	CDS	pncA	3.5.1.19	Nicotinamidase
GCA_001911775_02339	CDS	ansA	3.5.1.1	L-asparaginase 1
GCA_001911775_02340	CDS	sppA	3.4.21.-	Protease 4
GCA_001911775_02341	CDS	ydjA	1.-.-.-	Putative NAD(P)H nitroreductase YdjA
GCA_001911775_02342	CDS	selD	2.7.9.3	Selenide, water dikinase
GCA_001911775_02343	CDS	topB	5.99.1.2	DNA topoisomerase 3
GCA_001911775_02344	CDS	ynjI_1		Inner membrane protein YnjI
GCA_001911775_02345	CDS	ynjI_2		Inner membrane protein YnjI
GCA_001911775_02346	CDS			hypothetical protein
GCA_001911775_02347	CDS			hypothetical protein
GCA_001911775_02348	CDS	acs_1	6.2.1.1	Acetyl-coenzyme A synthetase
GCA_001911775_02349	CDS	prpD	4.2.1.79	2-methylcitrate dehydratase
GCA_001911775_02350	CDS	prpC	2.3.3.5	2-methylcitrate synthase
GCA_001911775_02351	CDS	prpB	4.1.3.30	2-methylisocitrate lyase
GCA_001911775_02352	CDS	prpR		Propionate catabolism operon regulatory protein
GCA_001911775_02353	CDS	bhsA_4		Multiple stress resistance protein BhsA
GCA_001911775_02354	CDS	rhtC_2		Threonine efflux protein
GCA_001911775_02355	tRNA			tRNA-Ser(gga)
GCA_001911775_02356	CDS			hypothetical protein
GCA_001911775_02357	CDS	yahK	1.1.1.2	Aldehyde reductase YahK
GCA_001911775_02358	CDS	lsrD_2		Autoinducer 2 import system permease protein LsrD
GCA_001911775_02359	CDS	rbsC_3		Ribose import permease protein RbsC
GCA_001911775_02360	CDS	rbsA_2	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001911775_02361	CDS	lsrB_2		Autoinducer 2-binding protein LsrB
GCA_001911775_02362	CDS			hypothetical protein
GCA_001911775_02363	CDS	atzC	3.5.4.42	N-isopropylammelide isopropyl amidohydrolase
GCA_001911775_02364	CDS	arcC2	2.7.2.2	Carbamate kinase 2
GCA_001911775_02365	CDS			hypothetical protein
GCA_001911775_02366	CDS	sucD_1	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
GCA_001911775_02367	CDS			hypothetical protein
GCA_001911775_02368	CDS			hypothetical protein
GCA_001911775_02369	CDS			hypothetical protein
GCA_001911775_02370	CDS	yahB_2		putative HTH-type transcriptional regulator YahB
GCA_001911775_02371	CDS	yahA_1	3.1.4.-	Cyclic di-GMP phosphodiesterase YahA
GCA_001911775_02372	CDS	icsA_2		Outer membrane protein IcsA autotransporter
GCA_001911775_02373	CDS	betT		High-affinity choline transport protein
GCA_001911775_02374	CDS	betI		HTH-type transcriptional regulator BetI
GCA_001911775_02375	CDS	betB_1	1.2.1.8	NAD/NADP-dependent betaine aldehyde dehydrogenase
GCA_001911775_02376	CDS	betA	1.1.99.1	Oxygen-dependent choline dehydrogenase
GCA_001911775_02377	CDS			hypothetical protein
GCA_001911775_02378	CDS	lutC		Lactate utilization protein C
GCA_001911775_02379	CDS	lutB		Lactate utilization protein B
GCA_001911775_02380	CDS	lutA_1		Lactate utilization protein A
GCA_001911775_02381	CDS	rclR_2		RCS-specific HTH-type transcriptional activator RclR
GCA_001911775_02382	CDS	rclA		putative pyridine nucleotide-disulfide oxidoreductase RclA
GCA_001911775_02383	CDS	rclC		Inner membrane protein RclC
GCA_001911775_02384	CDS	ytbE	1.-.-.-	putative oxidoreductase YtbE
GCA_001911775_02385	CDS	rob_2		Right origin-binding protein
GCA_001911775_02386	CDS			Invasin
GCA_001911775_02387	CDS	ykgR		putative membrane protein YkgR
GCA_001911775_02388	CDS	ykgM		50S ribosomal protein L31 type B
GCA_001911775_02389	CDS	ykgO		50S ribosomal protein L36 2
GCA_001911775_02390	CDS	ecpR_1		HTH-type transcriptional regulator EcpR
GCA_001911775_02391	CDS	ecpA		Common pilus major fimbrillin subunit EcpA
GCA_001911775_02392	CDS	ecpB		putative fimbrial chaperone EcpB
GCA_001911775_02393	CDS	ecpC		putative outer membrane usher protein EcpC
GCA_001911775_02394	CDS	ecpD		Fimbria adhesin EcpD
GCA_001911775_02395	CDS	ecpE		putative fimbrial chaperone EcpE
GCA_001911775_02396	CDS	yagU		Inner membrane protein YagU
GCA_001911775_02397	CDS	yagT		Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
GCA_001911775_02398	CDS	yagS	1.17.1.4	Putative xanthine dehydrogenase YagS FAD-binding subunit
GCA_001911775_02399	CDS	yagR	1.17.1.4	Putative xanthine dehydrogenase YagR molybdenum-binding subunit
GCA_001911775_02400	CDS			hypothetical protein
GCA_001911775_02401	CDS	pgrR_2		HTH-type transcriptional regulator PgrR
GCA_001911775_02402	CDS			hypothetical protein
GCA_001911775_02403	CDS			hypothetical protein
GCA_001911775_02404	CDS			hypothetical protein
GCA_001911775_02405	CDS			hypothetical protein
GCA_001911775_02406	CDS			hypothetical protein
GCA_001911775_02407	CDS			hypothetical protein
GCA_001911775_02408	CDS			hypothetical protein
GCA_001911775_02409	CDS			hypothetical protein
GCA_001911775_02410	CDS			hypothetical protein
GCA_001911775_02411	CDS			hypothetical protein
GCA_001911775_02412	CDS			hypothetical protein
GCA_001911775_02413	CDS			hypothetical protein
GCA_001911775_02414	CDS			hypothetical protein
GCA_001911775_02415	CDS			hypothetical protein
GCA_001911775_02416	CDS			hypothetical protein
GCA_001911775_02417	CDS			hypothetical protein
GCA_001911775_02418	CDS	ecpR_2		HTH-type transcriptional regulator EcpR
GCA_001911775_02419	CDS	yqeG		Inner membrane transport protein YqeG
GCA_001911775_02420	CDS	thlA_2	2.3.1.9	Acetyl-CoA acetyltransferase
GCA_001911775_02421	CDS	kduI	5.3.1.17	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
GCA_001911775_02422	CDS	kduD_1	1.1.1.127	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
GCA_001911775_02423	CDS	araE		Arabinose-proton symporter
GCA_001911775_02424	CDS		5.1.1.13	Aspartate racemase
GCA_001911775_02425	CDS	cmpR_3		HTH-type transcriptional activator CmpR
GCA_001911775_02426	CDS	lysA	4.1.1.20	Diaminopimelate decarboxylase
GCA_001911775_02427	CDS	galR		HTH-type transcriptional regulator GalR
GCA_001911775_02428	CDS	aas		Bifunctional protein Aas
GCA_001911775_02429	CDS	lplT		Lysophospholipid transporter LplT
GCA_001911775_02430	CDS	yhdN_2	1.1.1.-	General stress protein 69
GCA_001911775_02431	CDS	ygdR_1		putative lipoprotein YgdR
GCA_001911775_02432	CDS			hypothetical protein
GCA_001911775_02433	CDS	mutH		DNA mismatch repair protein MutH
GCA_001911775_02434	CDS			hypothetical protein
GCA_001911775_02435	CDS	rppH	3.6.1.-	RNA pyrophosphohydrolase
GCA_001911775_02436	CDS	ptsP	2.7.3.9	Phosphoenolpyruvate-dependent phosphotransferase system
GCA_001911775_02437	CDS	lgt	2.4.99.-	Prolipoprotein diacylglyceryl transferase
GCA_001911775_02438	CDS	thyA	2.1.1.45	Thymidylate synthase
GCA_001911775_02439	CDS			hypothetical protein
GCA_001911775_02440	CDS			hypothetical protein
GCA_001911775_02441	CDS			hypothetical protein
GCA_001911775_02442	CDS			hypothetical protein
GCA_001911775_02443	CDS	recC	3.1.11.5	RecBCD enzyme subunit RecC
GCA_001911775_02444	CDS	ptrA	3.4.24.55	Protease 3
GCA_001911775_02445	CDS	recB	3.1.11.5	RecBCD enzyme subunit RecB
GCA_001911775_02446	CDS	recD	3.1.11.5	RecBCD enzyme subunit RecD
GCA_001911775_02447	CDS	argA_1	2.3.1.1	Amino-acid acetyltransferase
GCA_001911775_02448	CDS	amiC	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiC
GCA_001911775_02449	CDS			hypothetical protein
GCA_001911775_02450	CDS			hypothetical protein
GCA_001911775_02451	CDS			hypothetical protein
GCA_001911775_02452	CDS			hypothetical protein
GCA_001911775_02453	tRNA			tRNA-Met(cat)
GCA_001911775_02454	tRNA			tRNA-Met(cat)
GCA_001911775_02455	CDS	mltA	4.2.2.-	Membrane-bound lytic murein transglycosylase A
GCA_001911775_02456	CDS	tcdA	6.1.-.-	tRNA threonylcarbamoyladenosine dehydratase
GCA_001911775_02457	CDS	csdE		Sulfur acceptor protein CsdE
GCA_001911775_02458	CDS	csdA	2.8.1.7	Cysteine desulfurase CsdA
GCA_001911775_02459	CDS	ygdR_2		putative lipoprotein YgdR
GCA_001911775_02460	CDS	gcvA		Glycine cleavage system transcriptional activator
GCA_001911775_02461	CDS			hypothetical protein
GCA_001911775_02462	CDS	rlmM	2.1.1.186	Ribosomal RNA large subunit methyltransferase M
GCA_001911775_02463	CDS	glpR_3		Glycerol-3-phosphate regulon repressor
GCA_001911775_02464	CDS	fucU	5.1.3.29	L-fucose mutarotase
GCA_001911775_02465	CDS	fucK	2.7.1.51	L-fuculokinase
GCA_001911775_02466	CDS	fucI	5.3.1.25	L-fucose isomerase
GCA_001911775_02467	CDS	fucP		L-fucose-proton symporter
GCA_001911775_02468	CDS	fucA_1	4.1.2.17	L-fuculose phosphate aldolase
GCA_001911775_02469	CDS	fucO	1.1.1.77	Lactaldehyde reductase
GCA_001911775_02470	CDS	ygdG	3.1.-.-	Flap endonuclease Xni
GCA_001911775_02471	CDS	sdaB	4.3.1.17	L-serine dehydratase 2
GCA_001911775_02472	CDS	sdaC		Serine transporter
GCA_001911775_02473	CDS			hypothetical protein
GCA_001911775_02474	CDS	queF	1.7.1.13	NADPH-dependent 7-cyano-7-deazaguanine reductase
GCA_001911775_02475	CDS	syd		Protein Syd
GCA_001911775_02476	CDS			hypothetical protein
GCA_001911775_02477	CDS	truC	5.4.99.26	tRNA pseudouridine synthase C
GCA_001911775_02478	CDS	cysJ_1	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component
GCA_001911775_02479	CDS	gudP_1		putative glucarate transporter
GCA_001911775_02480	CDS	gudP_2		putative glucarate transporter
GCA_001911775_02481	CDS	gudX	4.2.1.-	Glucarate dehydratase-related protein
GCA_001911775_02482	CDS	gudD	4.2.1.40	Glucarate dehydratase
GCA_001911775_02483	CDS	barA	2.7.13.3	Signal transduction histidine-protein kinase BarA
GCA_001911775_02484	CDS	rlmD	2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
GCA_001911775_02485	CDS	relA	2.7.6.5	GTP pyrophosphokinase
GCA_001911775_02486	CDS	mazE		Antitoxin MazE
GCA_001911775_02487	CDS	mazF	3.1.27.-	Endoribonuclease MazF
GCA_001911775_02488	CDS	mazG	3.6.1.8	Nucleoside triphosphate pyrophosphohydrolase
GCA_001911775_02489	CDS	pyrG	6.3.4.2	CTP synthase
GCA_001911775_02490	CDS	eno	4.2.1.11	Enolase
GCA_001911775_02491	CDS			hypothetical protein
GCA_001911775_02492	CDS			hypothetical protein
GCA_001911775_02493	CDS			hypothetical protein
GCA_001911775_02494	CDS	queE	4.3.99.3	7-carboxy-7-deazaguanine synthase
	repeat_region			
GCA_001911775_02495	CDS	lsrK_2	2.7.1.189	Autoinducer-2 kinase
GCA_001911775_02496	CDS	yqcE		Inner membrane protein YqcE
GCA_001911775_02497	CDS	kduD_2	1.1.1.127	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
GCA_001911775_02498	CDS		1.-.-.-	putative FAD-linked oxidoreductase
GCA_001911775_02499	CDS	ygcS_1		Inner membrane metabolite transport protein YgcS
GCA_001911775_02500	CDS	etfB_1		Electron transfer flavoprotein subunit beta
GCA_001911775_02501	CDS	etfA_1		Electron transfer flavoprotein subunit alpha
GCA_001911775_02502	CDS	glpP		Glycerol uptake operon antiterminator regulatory protein
GCA_001911775_02503	CDS	fixX_2		Ferredoxin-like protein FixX
GCA_001911775_02504	CDS		1.5.5.1	Electron transfer flavoprotein-ubiquinone oxidoreductase
GCA_001911775_02505	CDS	queD	4.1.2.50	6-carboxy-5,6,7,8-tetrahydropterin synthase
GCA_001911775_02506	CDS	cysJ_2	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component
GCA_001911775_02507	CDS	cysI	1.8.1.2	Sulfite reductase [NADPH] hemoprotein beta-component
GCA_001911775_02508	CDS	cysH_1	1.8.4.8	Phosphoadenosine phosphosulfate reductase
GCA_001911775_02509	CDS			hypothetical protein
GCA_001911775_02510	CDS	ygcB	3.1.-.-	CRISPR-associated endonuclease/helicase Cas3
GCA_001911775_02511	CDS	casE	3.1.-.-	CRISPR system Cascade subunit CasE
GCA_001911775_02512	CDS	ygbT	3.1.-.-	CRISPR-associated endonuclease Cas1
	repeat_region			
GCA_001911775_02513	CDS	ywaD_1	3.4.11.6	Aminopeptidase YwaD
GCA_001911775_02514	CDS			hypothetical protein
GCA_001911775_02515	CDS	rusA_2	3.1.22.4	Crossover junction endodeoxyribonuclease RusA
GCA_001911775_02516	CDS			hypothetical protein
GCA_001911775_02517	CDS			hypothetical protein
GCA_001911775_02518	CDS			hypothetical protein
GCA_001911775_02519	CDS	ureR		Urease operon transcriptional activator
GCA_001911775_02520	CDS	lppC_1		Putative lipoprotein LppC
GCA_001911775_02521	CDS			hypothetical protein
GCA_001911775_02522	CDS	emrE_1		Multidrug transporter EmrE
GCA_001911775_02523	CDS	emrE_2		Multidrug transporter EmrE
GCA_001911775_02524	CDS			hypothetical protein
GCA_001911775_02525	CDS			hypothetical protein
GCA_001911775_02526	CDS	xerD_3		Tyrosine recombinase XerD
GCA_001911775_02527	tRNA			tRNA-Arg(tct)
GCA_001911775_02528	CDS	bvgA		Virulence factors putative positive transcription regulator BvgA
GCA_001911775_02529	CDS	sfmF		putative fimbrial-like protein SfmF
GCA_001911775_02530	CDS	sfmH		putative fimbrial-like protein SfmH
GCA_001911775_02531	CDS	sfmD_1		Outer membrane usher protein SfmD
GCA_001911775_02532	CDS	sfmC_1		putative fimbrial chaperone SfmC
GCA_001911775_02533	CDS	sfmA		putative fimbrial-like protein SfmA
GCA_001911775_02534	CDS	folD		Bifunctional protein FolD protein
GCA_001911775_02535	CDS			hypothetical protein
GCA_001911775_02536	CDS	ybcI		Inner membrane protein YbcI
GCA_001911775_02537	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
GCA_001911775_02538	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
GCA_001911775_02539	CDS	lpxH	3.6.1.54	UDP-2,3-diacylglucosamine hydrolase
GCA_001911775_02540	CDS	purE	5.4.99.18	N5-carboxyaminoimidazole ribonucleotide mutase
GCA_001911775_02541	CDS	purK	6.3.4.18	N5-carboxyaminoimidazole ribonucleotide synthase
GCA_001911775_02542	CDS	arcC1_1	2.7.2.2	Carbamate kinase 1
GCA_001911775_02543	CDS			hypothetical protein
GCA_001911775_02544	CDS			hypothetical protein
GCA_001911775_02545	CDS			hypothetical protein
GCA_001911775_02546	CDS	allD	1.1.1.350	Ureidoglycolate dehydrogenase (NAD(+))
GCA_001911775_02547	CDS	allC	3.5.3.-	Allantoate amidohydrolase
GCA_001911775_02548	CDS	allE	3.5.3.26	(S)-ureidoglycine aminohydrolase
GCA_001911775_02549	CDS	glxK	2.7.1.31	Glycerate 3-kinase
GCA_001911775_02550	CDS	ybbY		Putative purine permease YbbY
GCA_001911775_02551	CDS	allB	3.5.2.5	Allantoinase
GCA_001911775_02552	CDS	ybbW		Putative allantoin permease
GCA_001911775_02553	CDS	glxR	1.1.1.60	2-hydroxy-3-oxopropionate reductase
GCA_001911775_02554	CDS	hyi	5.3.1.22	Hydroxypyruvate isomerase
GCA_001911775_02555	CDS	gcl	4.1.1.47	Glyoxylate carboligase
GCA_001911775_02556	CDS	allR		HTH-type transcriptional repressor AllR
GCA_001911775_02557	CDS	allA	4.3.2.3	Ureidoglycolate lyase
GCA_001911775_02558	CDS	allS		HTH-type transcriptional activator AllS
GCA_001911775_02559	CDS	selU	2.9.1.-	tRNA 2-selenouridine synthase
GCA_001911775_02560	CDS			hypothetical protein
GCA_001911775_02561	CDS			hypothetical protein
GCA_001911775_02562	CDS	rhsC_3	3.1.-.-	Putative deoxyribonuclease RhsC
GCA_001911775_02563	CDS			hypothetical protein
GCA_001911775_02564	CDS			hypothetical protein
GCA_001911775_02565	CDS			hypothetical protein
GCA_001911775_02566	CDS	rhsC_4	3.1.-.-	Putative deoxyribonuclease RhsC
GCA_001911775_02567	CDS	btuB_3		Vitamin B12 transporter BtuB
GCA_001911775_02568	CDS	trmA	2.1.1.-	tRNA/tmRNA (uracil-C(5))-methyltransferase
GCA_001911775_02569	CDS	yijD		Inner membrane protein YijD
GCA_001911775_02570	CDS	fabR_1		HTH-type transcriptional repressor FabR
GCA_001911775_02571	CDS	fabR_2		HTH-type transcriptional repressor FabR
GCA_001911775_02572	CDS	sthA	1.6.1.1	Soluble pyridine nucleotide transhydrogenase
GCA_001911775_02573	CDS	oxyR_2		Hydrogen peroxide-inducible genes activator
GCA_001911775_02574	CDS	lgoT_1		putative L-galactonate transporter
GCA_001911775_02575	CDS	rspA_2		Starvation-sensing protein RspA
GCA_001911775_02576	CDS	argH	4.3.2.1	Argininosuccinate lyase
GCA_001911775_02577	CDS	argB	2.7.2.8	Acetylglutamate kinase
GCA_001911775_02578	CDS	argC	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
GCA_001911775_02579	CDS	argE_1	3.5.1.16	Acetylornithine deacetylase
GCA_001911775_02580	CDS	ppc	4.1.1.31	Phosphoenolpyruvate carboxylase
GCA_001911775_02581	CDS	eptC	2.7.-.-	Phosphoethanolamine transferase EptC
GCA_001911775_02582	CDS	btr		HTH-type transcriptional activator Btr
GCA_001911775_02583	CDS	frwD	2.7.1.202	PTS system fructose-like EIIB component 3
GCA_001911775_02584	CDS	bssD	1.97.1.-	Benzylsuccinate synthase activating enzyme
GCA_001911775_02585	CDS	cutC_3	4.3.99.4	Choline trimethylamine-lyase
GCA_001911775_02586	CDS	fryB_2	2.7.1.202	PTS system fructose-like EIIB component 1
GCA_001911775_02587	CDS	manP_1		PTS system mannose-specific EIIBCA component
GCA_001911775_02588	CDS	ptsI_3	2.7.3.9	Phosphoenolpyruvate-protein phosphotransferase
GCA_001911775_02589	CDS	fsaB	4.1.2.-	Fructose-6-phosphate aldolase 2
GCA_001911775_02590	CDS	gldA	1.1.1.6	Glycerol dehydrogenase
GCA_001911775_02591	CDS			hypothetical protein
GCA_001911775_02592	CDS	yijE		putative cystine transporter YijE
GCA_001911775_02593	CDS	katG	1.11.1.21	Catalase-peroxidase
GCA_001911775_02594	CDS	metF	1.5.1.20	5,10-methylenetetrahydrofolate reductase
GCA_001911775_02595	CDS	metL		Bifunctional aspartokinase/homoserine dehydrogenase 2
GCA_001911775_02596	CDS	metB	2.5.1.48	Cystathionine gamma-synthase
GCA_001911775_02597	CDS	metJ		Met repressor
GCA_001911775_02598	CDS			hypothetical protein
GCA_001911775_02599	CDS	thiQ	3.6.3.-	Thiamine import ATP-binding protein ThiQ
GCA_001911775_02600	CDS	cysW_2		Sulfate transport system permease protein CysW
GCA_001911775_02601	CDS	thiB		Thiamine-binding periplasmic protein
GCA_001911775_02602	CDS	sgrR_1		HTH-type transcriptional regulator SgrR
GCA_001911775_02603	CDS	sgrT		Putative inhibitor of glucose uptake transporter SgrT
GCA_001911775_02604	CDS	setA		Sugar efflux transporter A
GCA_001911775_02605	CDS	leuD	4.2.1.33	3-isopropylmalate dehydratase small subunit
GCA_001911775_02606	CDS	leuC	4.2.1.33	3-isopropylmalate dehydratase large subunit
GCA_001911775_02607	CDS	leuB	1.1.1.85	3-isopropylmalate dehydrogenase
GCA_001911775_02608	CDS	leuA	2.3.3.13	2-isopropylmalate synthase
GCA_001911775_02609	CDS	leuO		HTH-type transcriptional regulator LeuO
GCA_001911775_02610	CDS	ilvI	2.2.1.6	Acetolactate synthase isozyme 3 large subunit
GCA_001911775_02611	CDS	ilvH	2.2.1.6	Acetolactate synthase isozyme 3 small subunit
GCA_001911775_02612	CDS	cra		Catabolite repressor/activator
GCA_001911775_02613	CDS	mraZ		Transcriptional regulator MraZ
GCA_001911775_02614	CDS	rsmH	2.1.1.199	Ribosomal RNA small subunit methyltransferase H
GCA_001911775_02615	CDS	ftsL		Cell division protein FtsL
GCA_001911775_02616	CDS	ftsI	3.4.16.4	Peptidoglycan D,D-transpeptidase FtsI
GCA_001911775_02617	CDS	murE	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GCA_001911775_02618	CDS	murF	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GCA_001911775_02619	CDS	mraY	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GCA_001911775_02620	CDS	murD	6.3.2.9	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GCA_001911775_02621	CDS	ftsW	2.4.1.129	putative peptidoglycan glycosyltransferase FtsW
GCA_001911775_02622	CDS	murG	2.4.1.227	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GCA_001911775_02623	CDS	murC	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase
GCA_001911775_02624	CDS	ddlB	6.3.2.4	D-alanine--D-alanine ligase B
GCA_001911775_02625	CDS	ftsQ		Cell division protein FtsQ
GCA_001911775_02626	CDS	ftsA_2		Cell division protein FtsA
GCA_001911775_02627	CDS	ftsZ		Cell division protein FtsZ
GCA_001911775_02628	CDS	lpxC	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
GCA_001911775_02629	CDS	secM		Secretion monitor
GCA_001911775_02630	CDS	secA		Protein translocase subunit SecA
GCA_001911775_02631	CDS	mutT	3.6.1.55	8-oxo-dGTP diphosphatase
GCA_001911775_02632	CDS			hypothetical protein
GCA_001911775_02633	CDS			hypothetical protein
GCA_001911775_02634	CDS			hypothetical protein
GCA_001911775_02635	CDS	fecI		putative RNA polymerase sigma factor FecI
GCA_001911775_02636	CDS			hypothetical protein
GCA_001911775_02637	CDS	fecA_1		Fe(3+) dicitrate transport protein FecA
GCA_001911775_02638	CDS	fecB		Fe(3+) dicitrate-binding periplasmic protein
GCA_001911775_02639	CDS	fecC		Fe(3+) dicitrate transport system permease protein FecC
GCA_001911775_02640	CDS	fecD		Fe(3+) dicitrate transport system permease protein FecD
GCA_001911775_02641	CDS	fecE		Fe(3+) dicitrate transport ATP-binding protein FecE
GCA_001911775_02642	CDS			hypothetical protein
GCA_001911775_02643	CDS			hypothetical protein
GCA_001911775_02644	CDS			hypothetical protein
GCA_001911775_02645	CDS			hypothetical protein
GCA_001911775_02646	CDS	intA_1		Prophage integrase IntA
GCA_001911775_02647	tRNA			tRNA-Leu(caa)
GCA_001911775_02648	CDS	ahr	1.1.1.2	Aldehyde reductase Ahr
GCA_001911775_02649	CDS			hypothetical protein
GCA_001911775_02650	CDS	lptG_1		Lipopolysaccharide export system permease protein LptG
GCA_001911775_02651	CDS	lptF_1		Lipopolysaccharide export system permease protein LptF
GCA_001911775_02652	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
GCA_001911775_02653	CDS	holC	2.7.7.7	DNA polymerase III subunit chi
GCA_001911775_02654	CDS	valS	6.1.1.9	Valine--tRNA ligase
GCA_001911775_02655	CDS	yjgN		Inner membrane protein YjgN
GCA_001911775_02656	CDS			hypothetical protein
GCA_001911775_02657	CDS	rraB		Regulator of ribonuclease activity B
GCA_001911775_02658	CDS	argI	2.1.3.3	Ornithine carbamoyltransferase subunit I
GCA_001911775_02659	CDS			hypothetical protein
GCA_001911775_02660	CDS			hypothetical protein
GCA_001911775_02661	CDS			hypothetical protein
GCA_001911775_02662	CDS	tabA_1		Toxin-antitoxin biofilm protein TabA
GCA_001911775_02663	CDS	bdcR		HTH-type transcriptional repressor BdcR
GCA_001911775_02664	CDS	bdcA		Cyclic-di-GMP-binding biofilm dispersal mediator protein
GCA_001911775_02665	CDS	yjgH		RutC family protein YjgH
GCA_001911775_02666	CDS	pyrB	2.1.3.2	Aspartate carbamoyltransferase catalytic subunit
GCA_001911775_02667	CDS	pyrI		Aspartate carbamoyltransferase regulatory chain
GCA_001911775_02668	CDS	ridA	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
GCA_001911775_02669	CDS			Invasin
GCA_001911775_02670	tRNA			tRNA-Asn(gtt)
GCA_001911775_02671	CDS	mtfA		Protein MtfA
GCA_001911775_02672	tRNA			tRNA-Ser(cga)
