locus_tag	ftype	gene	EC_number	product
GCA_001891995_02208	CDS			hypothetical protein
GCA_001891995_02209	CDS			hypothetical protein
GCA_001891995_02210	CDS	proQ_2		RNA chaperone ProQ
GCA_001891995_02211	CDS			hypothetical protein
GCA_001891995_02212	CDS			Iron-sulfur cluster carrier protein
GCA_001891995_02213	CDS			DnaJ-like protein MG200
GCA_001891995_02214	CDS			hypothetical protein
GCA_001891995_02215	CDS			hypothetical protein
GCA_001891995_02216	CDS			hypothetical protein
GCA_001891995_02217	CDS			hypothetical protein
GCA_001891995_02218	CDS	bla_1	3.5.2.6	Beta-lactamase CTX-M-1
GCA_001891995_02219	CDS			hypothetical protein
GCA_001891995_02220	CDS			hypothetical protein
GCA_001891995_02221	CDS	tehB_2	2.1.1.265	Tellurite methyltransferase
GCA_001891995_02222	CDS	tehA		Tellurite resistance protein TehA
GCA_001891995_02223	CDS	glmU_2	2.3.1.157	Bifunctional protein GlmU
GCA_001891995_02224	CDS	rimL	2.3.1.-	Ribosomal-protein-serine acetyltransferase
GCA_001891995_02225	CDS			hypothetical protein
GCA_001891995_02226	CDS	mdoD		Glucans biosynthesis protein D
GCA_001891995_02227	CDS			hypothetical protein
GCA_001891995_02228	CDS	catM		HTH-type transcriptional regulator CatM
GCA_001891995_02229	CDS	trg		Methyl-accepting chemotaxis protein III
GCA_001891995_02230	CDS			hypothetical protein
GCA_001891995_02231	CDS			hypothetical protein
GCA_001891995_02232	CDS	cybB		Cytochrome b561
GCA_001891995_02233	CDS	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase
GCA_001891995_02234	CDS	aldA	1.2.1.22	Lactaldehyde dehydrogenase
GCA_001891995_02235	CDS			hypothetical protein
GCA_001891995_02236	CDS	dbpA_1	3.6.4.13	ATP-dependent RNA helicase DbpA
GCA_001891995_02237	CDS	azoR	1.7.-.-	FMN-dependent NADH-azoreductase
GCA_001891995_02238	CDS			hypothetical protein
GCA_001891995_02239	CDS	ytpA	3.1.1.-	Phospholipase YtpA
GCA_001891995_02240	CDS	cdsA_1	2.7.7.41	Phosphatidate cytidylyltransferase
GCA_001891995_02241	CDS	ynbA		Inner membrane protein YnbA
GCA_001891995_02242	CDS			hypothetical protein
GCA_001891995_02243	CDS	dkgB_2	1.1.1.346	2,5-diketo-D-gluconic acid reductase B
GCA_001891995_02244	CDS	dapH_1	2.3.1.89	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
GCA_001891995_02245	CDS	paaX		Transcriptional repressor PaaX
GCA_001891995_02246	CDS	paaK	6.2.1.30	Phenylacetate-coenzyme A ligase
GCA_001891995_02247	CDS	paaJ	2.3.1.174	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
GCA_001891995_02248	CDS	paaI	3.1.2.-	Acyl-coenzyme A thioesterase PaaI
GCA_001891995_02249	CDS	paaH	1.1.1.-	3-hydroxyadipyl-CoA dehydrogenase
GCA_001891995_02250	CDS	paaG	5.3.3.18	1,2-epoxyphenylacetyl-CoA isomerase
GCA_001891995_02251	CDS	paaF	4.2.1.17	2,3-dehydroadipyl-CoA hydratase
GCA_001891995_02252	CDS	paaE	1.-.-.-	1,2-phenylacetyl-CoA epoxidase, subunit E
GCA_001891995_02253	CDS	paaD		Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
GCA_001891995_02254	CDS	paaC		1,2-phenylacetyl-CoA epoxidase, subunit C
GCA_001891995_02255	CDS	paaB		1,2-phenylacetyl-CoA epoxidase, subunit B
GCA_001891995_02256	CDS	paaA	1.14.13.149	1,2-phenylacetyl-CoA epoxidase, subunit A
GCA_001891995_02257	CDS	paaZ		Bifunctional protein PaaZ
GCA_001891995_02258	CDS	tynA	1.4.3.21	Primary amine oxidase
GCA_001891995_02259	CDS	feaB	1.2.1.39	Phenylacetaldehyde dehydrogenase
GCA_001891995_02260	CDS	feaR		Transcriptional activator FeaR
GCA_001891995_02261	CDS			hypothetical protein
GCA_001891995_02262	CDS			hypothetical protein
GCA_001891995_02263	CDS			hypothetical protein
GCA_001891995_02264	CDS	ldhA	1.1.1.28	D-lactate dehydrogenase
GCA_001891995_02265	CDS	hslJ		Heat shock protein HslJ
GCA_001891995_02266	CDS			hypothetical protein
GCA_001891995_02267	CDS	nifJ	1.2.7.-	Pyruvate-flavodoxin oxidoreductase
GCA_001891995_02268	CDS	ompN_1		Outer membrane protein N
GCA_001891995_02269	CDS	uspF		Universal stress protein F
GCA_001891995_02270	CDS	ttcA		tRNA 2-thiocytidine biosynthesis protein TtcA
GCA_001891995_02271	CDS	dbpA_2	3.6.4.13	ATP-dependent RNA helicase DbpA
GCA_001891995_02272	CDS			hypothetical protein
GCA_001891995_02273	CDS	zntB		Zinc transport protein ZntB
GCA_001891995_02274	CDS	ydaM	2.7.7.65	putative diguanylate cyclase YdaM
GCA_001891995_02275	CDS	smrA	3.1.-.-	putative DNA endonuclease SmrA
GCA_001891995_02276	CDS	tsaR_2		HTH-type transcriptional regulator TsaR
GCA_001891995_02277	CDS	abgA	3.5.1.-	p-aminobenzoyl-glutamate hydrolase subunit A
GCA_001891995_02278	CDS	abgB	3.5.1.-	p-aminobenzoyl-glutamate hydrolase subunit B
GCA_001891995_02279	CDS	abgT		p-aminobenzoyl-glutamate transport protein
GCA_001891995_02280	CDS	ogt	2.1.1.63	Methylated-DNA--protein-cysteine methyltransferase
GCA_001891995_02281	CDS	fnr		Fumarate and nitrate reduction regulatory protein
GCA_001891995_02282	CDS	uspE		Universal stress protein E
GCA_001891995_02283	CDS			hypothetical protein
GCA_001891995_02284	CDS	ynaI_2		Low conductance mechanosensitive channel YnaI
GCA_001891995_02285	CDS	mppA		Periplasmic murein peptide-binding protein
GCA_001891995_02286	CDS	pgrR_3		HTH-type transcriptional regulator PgrR
GCA_001891995_02287	CDS			hypothetical protein
GCA_001891995_02288	CDS			hypothetical protein
GCA_001891995_02289	CDS			hypothetical protein
GCA_001891995_02290	CDS			hypothetical protein
GCA_001891995_02291	CDS	ycjG	5.1.1.20	L-Ala-D/L-Glu epimerase
GCA_001891995_02292	CDS	tpx	1.11.1.-	Thiol peroxidase
GCA_001891995_02293	CDS	tyrR		Transcriptional regulatory protein TyrR
GCA_001891995_02294	CDS			hypothetical protein
GCA_001891995_02295	CDS			hypothetical protein
GCA_001891995_02296	CDS	purR_1		HTH-type transcriptional repressor PurR
GCA_001891995_02297	CDS	ompG		Outer membrane protein G
GCA_001891995_02298	CDS	ugpC_1	3.6.3.20	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GCA_001891995_02299	CDS	ycjU	5.4.2.6	Beta-phosphoglucomutase
GCA_001891995_02300	CDS	kojP	2.4.1.230	Kojibiose phosphorylase
GCA_001891995_02301	CDS	afr_2	1.1.1.292	1,5-anhydro-D-fructose reductase
GCA_001891995_02302	CDS		5.1.3.30	D-psicose 3-epimerase
GCA_001891995_02303	CDS	adh	1.1.1.1	Alcohol dehydrogenase
GCA_001891995_02304	CDS	ycjP		Inner membrane ABC transporter permease protein YcjP
GCA_001891995_02305	CDS	ycjO		Inner membrane ABC transporter permease protein YcjO
GCA_001891995_02306	CDS	msmE		Multiple sugar-binding protein
GCA_001891995_02307	CDS	gtfA_1	2.4.1.7	Sucrose phosphorylase
GCA_001891995_02308	CDS	rhsC_2	3.1.-.-	Putative deoxyribonuclease RhsC
GCA_001891995_02309	CDS			hypothetical protein
GCA_001891995_02310	CDS			hypothetical protein
GCA_001891995_02311	CDS			hypothetical protein
GCA_001891995_02312	CDS			hypothetical protein
GCA_001891995_02313	CDS	metJ		Met repressor
GCA_001891995_02314	CDS	metB	2.5.1.48	Cystathionine gamma-synthase
GCA_001891995_02315	CDS	metL		Bifunctional aspartokinase/homoserine dehydrogenase 2
GCA_001891995_02316	CDS	metF	1.5.1.20	5,10-methylenetetrahydrofolate reductase
GCA_001891995_02317	CDS	katG	1.11.1.21	Catalase-peroxidase
GCA_001891995_02318	CDS	yijE		putative cystine transporter YijE
GCA_001891995_02319	CDS			hypothetical protein
GCA_001891995_02320	CDS	gldA	1.1.1.6	Glycerol dehydrogenase
GCA_001891995_02321	CDS	fsaB	4.1.2.-	Fructose-6-phosphate aldolase 2
GCA_001891995_02322	CDS	ptsI_1	2.7.3.9	Phosphoenolpyruvate-protein phosphotransferase
GCA_001891995_02323	CDS	manP_1		PTS system mannose-specific EIIBCA component
GCA_001891995_02324	CDS	fryB_1	2.7.1.202	PTS system fructose-like EIIB component 1
GCA_001891995_02325	CDS	cutC_3	4.3.99.4	Choline trimethylamine-lyase
GCA_001891995_02326	CDS	bssD	1.97.1.-	Benzylsuccinate synthase activating enzyme
GCA_001891995_02327	CDS	frwD	2.7.1.202	PTS system fructose-like EIIB component 3
GCA_001891995_02328	CDS	btr_1		HTH-type transcriptional activator Btr
GCA_001891995_02329	CDS	eptC	2.7.-.-	Phosphoethanolamine transferase EptC
GCA_001891995_02330	CDS	ppc	4.1.1.31	Phosphoenolpyruvate carboxylase
GCA_001891995_02331	CDS	argE_2	3.5.1.16	Acetylornithine deacetylase
GCA_001891995_02332	CDS	argC	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
GCA_001891995_02333	CDS	argB	2.7.2.8	Acetylglutamate kinase
GCA_001891995_02334	CDS	argH_1	4.3.2.1	Argininosuccinate lyase
GCA_001891995_02335	CDS	rspA_1		Starvation-sensing protein RspA
GCA_001891995_02336	CDS	lgoT_1		putative L-galactonate transporter
GCA_001891995_02337	CDS	oxyR_1		Hydrogen peroxide-inducible genes activator
GCA_001891995_02338	CDS	sthA	1.6.1.1	Soluble pyridine nucleotide transhydrogenase
GCA_001891995_02339	CDS	fabR		HTH-type transcriptional repressor FabR
GCA_001891995_02340	CDS	yijD		Inner membrane protein YijD
GCA_001891995_02341	CDS	trmA	2.1.1.-	tRNA/tmRNA (uracil-C(5))-methyltransferase
GCA_001891995_02342	CDS	btuB		Vitamin B12 transporter BtuB
GCA_001891995_02343	CDS	murI	5.1.1.3	Glutamate racemase
GCA_001891995_02344	CDS	dgt_1		Deoxyguanosinetriphosphate triphosphohydrolase-like protein
GCA_001891995_02345	CDS	papA		Pap fimbrial major pilin protein
GCA_001891995_02346	CDS	papB		Major pilu subunit operon regulatory protein PapB
GCA_001891995_02347	CDS			P fimbrial regulatory protein KS71A
GCA_001891995_02348	CDS			hypothetical protein
GCA_001891995_02349	CDS			hypothetical protein
GCA_001891995_02350	CDS	bcr_2		Bicyclomycin resistance protein
GCA_001891995_02351	CDS	cynR_2		HTH-type transcriptional regulator CynR
GCA_001891995_02352	CDS			hypothetical protein
GCA_001891995_02353	CDS	tetA		Tetracycline resistance protein, class C
GCA_001891995_02354	CDS	tetR		Tetracycline repressor protein class A from transposon 1721
GCA_001891995_02355	CDS			hypothetical protein
GCA_001891995_02356	CDS			hypothetical protein
GCA_001891995_02357	CDS	neo	2.7.1.95	Aminoglycoside 3'-phosphotransferase
GCA_001891995_02358	CDS	folP_2	2.5.1.15	Dihydropteroate synthase
GCA_001891995_02359	CDS			hypothetical protein
GCA_001891995_02360	CDS	yodB		Cytochrome b561 
GCA_001891995_02361	CDS	zinT		Metal-binding protein ZinT
GCA_001891995_02362	CDS	msrQ		Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
GCA_001891995_02363	CDS	msrP	1.8.5.-	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
GCA_001891995_02364	CDS	hiuH	3.5.2.17	5-hydroxyisourate hydrolase
GCA_001891995_02365	CDS	yedW		putative transcriptional regulatory protein YedW
GCA_001891995_02366	CDS	yedV	2.7.13.3	putative sensor-like histidine kinase YedV
GCA_001891995_02367	CDS	hchA	4.2.1.130	Molecular chaperone Hsp31 and glyoxalase 3
GCA_001891995_02368	CDS	ompN_2		Outer membrane protein N
GCA_001891995_02369	CDS	yedR		Inner membrane protein YedR
GCA_001891995_02370	CDS			hypothetical protein
GCA_001891995_02371	CDS	dcm	2.1.1.37	DNA-cytosine methyltransferase
GCA_001891995_02372	CDS	vsr	3.1.-.-	Very short patch repair protein
GCA_001891995_02373	CDS	yedA		putative inner membrane transporter YedA
GCA_001891995_02374	CDS	yedI		Inner membrane protein YedI
GCA_001891995_02375	CDS			hypothetical protein
GCA_001891995_02376	CDS	yedQ_2	2.7.7.65	putative diguanylate cyclase YedQ
GCA_001891995_02377	CDS	yedP	3.1.3.70	Mannosyl-3-phosphoglycerate phosphatase
GCA_001891995_02378	CDS			hypothetical protein
GCA_001891995_02379	CDS	dsrB		Protein DsrB
GCA_001891995_02380	CDS	rcsA		Transcriptional regulatory protein RcsA
GCA_001891995_02381	CDS			hypothetical protein
GCA_001891995_02382	CDS			hypothetical protein
GCA_001891995_02383	CDS	fliP_2		Flagellar biosynthetic protein FliP
GCA_001891995_02384	CDS	fliO		Flagellar protein FliO
GCA_001891995_02385	CDS	fliN		Flagellar motor switch protein FliN
GCA_001891995_02386	CDS	fliM		Flagellar motor switch protein FliM
GCA_001891995_02387	CDS			hypothetical protein
GCA_001891995_02388	CDS	fliK		Flagellar hook-length control protein
GCA_001891995_02389	CDS	fliJ		Flagellar FliJ protein
GCA_001891995_02390	CDS	fliI	3.6.3.14	Flagellum-specific ATP synthase
GCA_001891995_02391	CDS	fliH		Flagellar assembly protein FliH
GCA_001891995_02392	CDS	fliG		Flagellar motor switch protein FliG
GCA_001891995_02393	CDS	fliF		Flagellar M-ring protein
GCA_001891995_02394	CDS	fliE		Flagellar hook-basal body complex protein FliE
GCA_001891995_02395	CDS	emrE_1		Multidrug transporter EmrE
GCA_001891995_02396	CDS			hypothetical protein
GCA_001891995_02397	CDS	gadC		putative glutamate/gamma-aminobutyrate antiporter
GCA_001891995_02398	CDS			hypothetical protein
GCA_001891995_02399	CDS	dosC	2.7.7.65	Diguanylate cyclase DosC
GCA_001891995_02400	CDS	dosP	3.1.4.52	Oxygen sensor protein DosP
GCA_001891995_02401	CDS	ddpX	3.4.13.22	D-alanyl-D-alanine dipeptidase
GCA_001891995_02402	CDS	ddpA		putative D,D-dipeptide-binding periplasmic protein DdpA
GCA_001891995_02403	CDS	ddpB		putative D,D-dipeptide transport system permease protein DdpB
GCA_001891995_02404	CDS	ddpC		putative D,D-dipeptide transport system permease protein DdpC
GCA_001891995_02405	CDS	ddpD		putative D,D-dipeptide transport ATP-binding protein DdpD
GCA_001891995_02406	CDS	ddpF		putative D,D-dipeptide transport ATP-binding protein DdpF
GCA_001891995_02407	CDS	osmC	1.11.1.15	Peroxiredoxin OsmC
GCA_001891995_02408	CDS			hypothetical protein
GCA_001891995_02409	CDS	sra		Stationary-phase-induced ribosome-associated protein
GCA_001891995_02410	CDS	maeA_1	1.1.1.38	NAD-dependent malic enzyme
GCA_001891995_02411	CDS	adhP	1.1.1.1	Alcohol dehydrogenase, propanol-preferring
GCA_001891995_02412	CDS	yddM		putative HTH-type transcriptional regulator YddM
GCA_001891995_02413	CDS	fdnI		Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
GCA_001891995_02414	CDS	fdnH_2		Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
GCA_001891995_02415	CDS	fdnG_1	1.1.5.6	Formate dehydrogenase, nitrate-inducible, major subunit
GCA_001891995_02416	CDS	fdnG_2	1.1.5.6	Formate dehydrogenase, nitrate-inducible, major subunit
GCA_001891995_02417	CDS	yddG		Aromatic amino acid exporter YddG
GCA_001891995_02418	CDS	ompD		Outer membrane porin protein OmpD
GCA_001891995_02419	CDS	inlJ		Internalin-J
GCA_001891995_02420	CDS	narU		Nitrate/nitrite transporter NarU
GCA_001891995_02421	CDS	narZ	1.7.99.4	Respiratory nitrate reductase 2 alpha chain
GCA_001891995_02422	CDS	narY	1.7.99.4	Respiratory nitrate reductase 2 beta chain
GCA_001891995_02423	CDS	narW		putative nitrate reductase molybdenum cofactor assembly chaperone NarW
GCA_001891995_02424	CDS	narV	1.7.99.4	Respiratory nitrate reductase 2 gamma chain
GCA_001891995_02425	CDS	yddE	5.1.-.-	putative isomerase YddE
GCA_001891995_02426	CDS	nhoA	2.3.1.118	N-hydroxyarylamine O-acetyltransferase
GCA_001891995_02427	CDS	flr		Flavoredoxin
GCA_001891995_02428	CDS	pptA	5.3.2.-	Tautomerase PptA
GCA_001891995_02429	CDS			hypothetical protein
GCA_001891995_02430	CDS			hypothetical protein
GCA_001891995_02431	CDS	rhsC_3	3.1.-.-	Putative deoxyribonuclease RhsC
GCA_001891995_02432	CDS			hypothetical protein
GCA_001891995_02433	CDS			hypothetical protein
GCA_001891995_02434	CDS			hypothetical protein
GCA_001891995_02435	CDS			hypothetical protein
GCA_001891995_02436	CDS			hypothetical protein
GCA_001891995_02437	CDS	rhsC_4	3.1.-.-	Putative deoxyribonuclease RhsC
GCA_001891995_02438	CDS	cadC		Transcriptional activator CadC
GCA_001891995_02439	CDS	cadB		putative cadaverine/lysine antiporter
GCA_001891995_02440	CDS	cadA	4.1.1.18	Inducible lysine decarboxylase
GCA_001891995_02441	CDS	dtpC		Dipeptide and tripeptide permease C
GCA_001891995_02442	CDS	lysU	6.1.1.6	Lysine--tRNA ligase, heat inducible
GCA_001891995_02443	CDS	ghoT		Toxin GhoT
GCA_001891995_02444	CDS	ghoS	3.1.-.-	Endoribonuclease GhoS
GCA_001891995_02445	CDS			hypothetical protein
GCA_001891995_02446	CDS			hypothetical protein
GCA_001891995_02447	CDS	dcuS	2.7.13.3	Sensor histidine kinase DcuS
GCA_001891995_02448	CDS	dcuR_1		Transcriptional regulatory protein DcuR
GCA_001891995_02449	CDS	dcuB_1		Anaerobic C4-dicarboxylate transporter DcuB
GCA_001891995_02450	CDS	fumB	4.2.1.2	Fumarate hydratase class I, anaerobic
GCA_001891995_02451	CDS	yjdF		Inner membrane protein YjdF
GCA_001891995_02452	CDS	melB		Melibiose carrier protein
GCA_001891995_02453	CDS	melA	3.2.1.22	Alpha-galactosidase
GCA_001891995_02454	CDS	melR		Melibiose operon regulatory protein
GCA_001891995_02455	CDS	adiA	4.1.1.19	Biodegradative arginine decarboxylase
GCA_001891995_02456	CDS	gadX_2		HTH-type transcriptional regulator GadX
GCA_001891995_02457	CDS	adiC		Arginine/agmatine antiporter
GCA_001891995_02458	CDS	eptA	2.7.-.-	Phosphoethanolamine transferase EptA
GCA_001891995_02459	CDS	basR		Transcriptional regulatory protein BasR
GCA_001891995_02460	CDS	basS	2.7.13.3	Sensor protein BasS
GCA_001891995_02461	CDS			hypothetical protein
GCA_001891995_02462	CDS	proP_2		Proline/betaine transporter
GCA_001891995_02463	CDS			hypothetical protein
GCA_001891995_02464	CDS	crfC_1		Clamp-binding protein CrfC
GCA_001891995_02465	CDS			hypothetical protein
GCA_001891995_02466	CDS			hypothetical protein
GCA_001891995_02467	CDS	phnC	3.6.3.27	Phosphate-import ATP-binding protein PhnC
GCA_001891995_02468	CDS	phnD		Phosphate-import protein PhnD
GCA_001891995_02469	CDS			hypothetical protein
GCA_001891995_02470	CDS	phnE		Phosphate-import permease protein PhnE
GCA_001891995_02471	CDS	phnF		putative transcriptional regulator PhnF
GCA_001891995_02472	CDS	phnG	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
GCA_001891995_02473	CDS	phnH	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
GCA_001891995_02474	CDS	phnI	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
GCA_001891995_02475	CDS	phnJ	4.7.1.1	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
GCA_001891995_02476	CDS	phnK		Putative phosphonates utilization ATP-binding protein PhnK
GCA_001891995_02477	CDS	phnL	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
GCA_001891995_02478	CDS	phnM	3.6.1.63	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
GCA_001891995_02479	CDS	phnN	2.7.4.23	Ribose 1,5-bisphosphate phosphokinase PhnN
GCA_001891995_02480	CDS	phnO	2.3.1.-	Aminoalkylphosphonate N-acetyltransferase
GCA_001891995_02481	CDS	phnP	3.1.4.55	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
GCA_001891995_02482	CDS			hypothetical protein
GCA_001891995_02483	CDS	rpiB	5.3.1.6	Ribose-5-phosphate isomerase B
GCA_001891995_02484	CDS	rpiR_1		HTH-type transcriptional regulator RpiR
GCA_001891995_02485	CDS	alsB		D-allose-binding periplasmic protein
GCA_001891995_02486	CDS	rbsA_3	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001891995_02487	CDS	alsC		D-allose transport system permease protein AlsC
GCA_001891995_02488	CDS	alsE	5.1.3.-	D-allulose-6-phosphate 3-epimerase
GCA_001891995_02489	CDS	alsK	2.7.1.55	D-allose kinase
GCA_001891995_02490	CDS	yjcS	3.1.6.-	Putative alkyl/aryl-sulfatase YjcS
GCA_001891995_02491	CDS			hypothetical protein
GCA_001891995_02492	CDS	mdtN		Multidrug resistance protein MdtN
GCA_001891995_02493	CDS	mdtO		Multidrug resistance protein MdtO
GCA_001891995_02494	CDS	cusC_2		Cation efflux system protein CusC
GCA_001891995_02495	CDS	fdhF_1	1.1.99.33	Formate dehydrogenase H
GCA_001891995_02496	CDS	fdhF_2	1.1.99.33	Formate dehydrogenase H
GCA_001891995_02497	CDS			hypothetical protein
GCA_001891995_02498	CDS	gltP		Proton/glutamate-aspartate symporter
GCA_001891995_02499	CDS	nrfG		Formate-dependent nitrite reductase complex subunit NrfG
GCA_001891995_02500	CDS	ccmH_2		Cytochrome c-type biogenesis protein CcmH
GCA_001891995_02501	CDS	ccmF_2		Cytochrome c-type biogenesis protein CcmF
GCA_001891995_02502	CDS			hypothetical protein
GCA_001891995_02503	CDS	ydhX_1		putative ferredoxin-like protein YdhX
GCA_001891995_02504	CDS	nrfB		Cytochrome c-type protein NrfB
GCA_001891995_02505	CDS	nrfA	1.7.2.2	Cytochrome c-552
GCA_001891995_02506	CDS	acs_2	6.2.1.1	Acetyl-coenzyme A synthetase
GCA_001891995_02507	CDS	yjcH		Inner membrane protein YjcH
GCA_001891995_02508	CDS	actP		Cation/acetate symporter ActP
GCA_001891995_02509	CDS	pipB2		Secreted effector protein PipB2
GCA_001891995_02510	CDS	nhaK		Sodium, potassium, lithium and rubidium/H(+) antiporter
GCA_001891995_02511	CDS	ghxP		Guanine/hypoxanthine permease GhxP
GCA_001891995_02512	CDS	soxR		Redox-sensitive transcriptional activator SoxR
GCA_001891995_02513	CDS	soxS		Regulatory protein SoxS
GCA_001891995_02514	CDS	yjcC	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase YjcC
GCA_001891995_02515	CDS			hypothetical protein
GCA_001891995_02516	CDS	ssb_2		Single-stranded DNA-binding protein
GCA_001891995_02517	CDS	uvrA		UvrABC system protein A
GCA_001891995_02518	CDS			hypothetical protein
GCA_001891995_02519	CDS			hypothetical protein
GCA_001891995_02520	CDS	aphA	3.1.3.2	Class B acid phosphatase
GCA_001891995_02521	CDS			hypothetical protein
GCA_001891995_02522	CDS	tyrB	2.6.1.57	Aromatic-amino-acid aminotransferase
GCA_001891995_02523	CDS	alr	5.1.1.1	Alanine racemase, biosynthetic
GCA_001891995_02524	CDS	dnaB	3.6.4.12	Replicative DNA helicase
GCA_001891995_02525	CDS	qorA	1.6.5.5	Quinone oxidoreductase 1
GCA_001891995_02526	CDS	pspG		Phage shock protein G
GCA_001891995_02527	CDS	dusA	1.3.1.-	tRNA-dihydrouridine(20/20a) synthase
GCA_001891995_02528	CDS			hypothetical protein
GCA_001891995_02529	CDS	zur		Zinc uptake regulation protein
GCA_001891995_02530	CDS			hypothetical protein
GCA_001891995_02531	CDS	dinF		DNA damage-inducible protein F
GCA_001891995_02532	CDS	lexA_2	3.4.21.88	LexA repressor
GCA_001891995_02533	CDS	dgkA	2.7.1.107	Diacylglycerol kinase
GCA_001891995_02534	CDS	plsB	2.3.1.15	Glycerol-3-phosphate acyltransferase
GCA_001891995_02535	CDS	ubiA	2.5.1.-	4-hydroxybenzoate octaprenyltransferase
GCA_001891995_02536	CDS	ubiC	4.1.3.40	Chorismate pyruvate-lyase
GCA_001891995_02537	CDS	sopA	2.3.2.26	E3 ubiquitin-protein ligase SopA
GCA_001891995_02538	CDS			hypothetical protein
GCA_001891995_02539	CDS			hypothetical protein
GCA_001891995_02540	CDS			hypothetical protein
GCA_001891995_02541	CDS	lamB		Maltoporin
GCA_001891995_02542	CDS	malK	3.6.3.19	Maltose/maltodextrin import ATP-binding protein MalK
GCA_001891995_02543	CDS			hypothetical protein
GCA_001891995_02544	CDS	malE		Maltose-binding periplasmic protein
GCA_001891995_02545	CDS	malF		Maltose transport system permease protein MalF
GCA_001891995_02546	CDS	malG		Maltose transport system permease protein MalG
GCA_001891995_02547	CDS	xylE		D-xylose-proton symporter
GCA_001891995_02548	CDS	psiE		Protein PsiE
GCA_001891995_02549	CDS			hypothetical protein
GCA_001891995_02550	CDS			hypothetical protein
GCA_001891995_02551	CDS	gfcB_2		putative lipoprotein GfcB
GCA_001891995_02552	CDS			hypothetical protein
GCA_001891995_02553	CDS	pgi	5.3.1.9	Glucose-6-phosphate isomerase
GCA_001891995_02554	CDS	lysC	2.7.2.4	Lysine-sensitive aspartokinase 3
GCA_001891995_02555	CDS	pezT	2.7.1.176	Toxin PezT
GCA_001891995_02556	CDS			hypothetical protein
GCA_001891995_02557	CDS			hypothetical protein
GCA_001891995_02558	CDS			hypothetical protein
GCA_001891995_02559	CDS	rluF	5.4.99.21	23S rRNA pseudouridine(2604) synthase
GCA_001891995_02560	CDS	pepE	3.4.13.21	Peptidase E
GCA_001891995_02561	CDS			hypothetical protein
GCA_001891995_02562	CDS	metH	2.1.1.13	Methionine synthase
GCA_001891995_02563	CDS	iclR		Transcriptional repressor IclR
GCA_001891995_02564	CDS	ureR		Urease operon transcriptional activator
GCA_001891995_02565	CDS			hypothetical protein
GCA_001891995_02566	CDS	yedK	3.4.-.-	Putative SOS response-associated peptidase YedK
GCA_001891995_02567	CDS	tusA_1	2.8.1.-	Sulfurtransferase TusA
GCA_001891995_02568	CDS			hypothetical protein
GCA_001891995_02569	CDS			hypothetical protein
GCA_001891995_02570	CDS	amyA	3.2.1.1	Cytoplasmic alpha-amylase
GCA_001891995_02571	CDS	fliT		Flagellar protein FliT
GCA_001891995_02572	CDS	fliS		Flagellar protein FliS
GCA_001891995_02573	CDS	fliD		Flagellar hook-associated protein 2
GCA_001891995_02574	CDS	fliC		Flagellin
GCA_001891995_02575	CDS	fliA		RNA polymerase sigma factor FliA
GCA_001891995_02576	CDS	fliY		L-cystine-binding protein FliY
GCA_001891995_02577	CDS	dcyD	4.4.1.15	D-cysteine desulfhydrase
GCA_001891995_02578	CDS	yecS		L-cystine transport system permease protein YecS
GCA_001891995_02579	CDS	artM_2		Arginine transport ATP-binding protein ArtM
GCA_001891995_02580	CDS	sdiA		Regulatory protein SdiA
GCA_001891995_02581	CDS			hypothetical protein
GCA_001891995_02582	CDS	uvrY		Response regulator UvrY
GCA_001891995_02583	CDS	uvrC		UvrABC system protein C
GCA_001891995_02584	CDS	pgsA	2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GCA_001891995_02585	tRNA			tRNA-Gly(gcc)
GCA_001891995_02586	tRNA			tRNA-Cys(gca)
GCA_001891995_02587	tRNA			tRNA-Leu(taa)
GCA_001891995_02588	CDS			hypothetical protein
GCA_001891995_02589	CDS	xerD_4		Tyrosine recombinase XerD
GCA_001891995_02590	CDS			hypothetical protein
GCA_001891995_02591	CDS			hypothetical protein
GCA_001891995_02592	CDS			hypothetical protein
