locus_tag	ftype	gene	EC_number	product
GCA_001901445_02619	CDS	sdhD		Succinate dehydrogenase hydrophobic membrane anchor subunit
GCA_001901445_02620	CDS	sdhA	1.3.5.1	Succinate dehydrogenase flavoprotein subunit
GCA_001901445_02621	CDS	sdhB	1.3.5.1	Succinate dehydrogenase iron-sulfur subunit
GCA_001901445_02622	CDS	sucA	1.2.4.2	2-oxoglutarate dehydrogenase E1 component
GCA_001901445_02623	CDS	sucB	2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
GCA_001901445_02624	CDS	sucC	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit beta
GCA_001901445_02625	CDS	sucD_2	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
GCA_001901445_02626	CDS	mngR_2		Mannosyl-D-glycerate transport/metabolism system repressor MngR
GCA_001901445_02627	CDS	mngA		PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
GCA_001901445_02628	CDS	mngB	3.2.1.170	Mannosylglycerate hydrolase
GCA_001901445_02629	CDS	cydA	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit 1
GCA_001901445_02630	CDS	cydB	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit 2
GCA_001901445_02631	CDS	cydX	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit X
GCA_001901445_02632	CDS			hypothetical protein
GCA_001901445_02633	CDS	ybgC	3.1.2.-	Acyl-CoA thioester hydrolase YbgC
GCA_001901445_02634	CDS	exbB_2		Biopolymer transport protein ExbB
GCA_001901445_02635	CDS	exbD_2		Biopolymer transport protein ExbD
GCA_001901445_02636	CDS			hypothetical protein
GCA_001901445_02637	CDS	dpp5	3.4.14.-	Dipeptidyl-peptidase 5
GCA_001901445_02638	CDS	pal		Peptidoglycan-associated lipoprotein
GCA_001901445_02639	CDS	cpoB		Cell division coordinator CpoB
GCA_001901445_02640	tRNA			tRNA-Lys(ttt)
GCA_001901445_02641	tRNA			tRNA-Val(tac)
GCA_001901445_02642	tRNA			tRNA-Lys(ttt)
GCA_001901445_02643	tRNA			tRNA-Val(tac)
GCA_001901445_02644	tRNA			tRNA-Lys(ttt)
GCA_001901445_02645	tRNA			tRNA-Lys(ttt)
GCA_001901445_02646	tRNA			tRNA-Lys(ttt)
GCA_001901445_02647	CDS	nadA	2.5.1.72	Quinolinate synthase A
GCA_001901445_02648	CDS	pnuC		Nicotinamide riboside transporter PnuC
GCA_001901445_02649	CDS	zitB		Zinc transporter ZitB
GCA_001901445_02650	CDS			hypothetical protein
GCA_001901445_02651	CDS	aroG	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
GCA_001901445_02652	CDS	gpmA	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
GCA_001901445_02653	CDS	galM_2	5.1.3.3	Aldose 1-epimerase
GCA_001901445_02654	CDS	galK	2.7.1.6	Galactokinase
GCA_001901445_02655	CDS	galT	2.7.7.12	Galactose-1-phosphate uridylyltransferase
GCA_001901445_02656	CDS	galE	5.1.3.2	UDP-glucose 4-epimerase
GCA_001901445_02657	CDS	ylmA	3.6.3.-	putative ABC transporter ATP-binding protein YlmA
GCA_001901445_02658	CDS	modE		Transcriptional regulator ModE
GCA_001901445_02659	CDS	acrZ		Multidrug efflux pump accessory protein AcrZ
GCA_001901445_02660	CDS	modA		Molybdate-binding periplasmic protein
GCA_001901445_02661	CDS	modB		Molybdenum transport system permease protein ModB
GCA_001901445_02662	CDS	cysA_1	3.6.3.25	Sulfate/thiosulfate import ATP-binding protein CysA
GCA_001901445_02663	CDS	ybhA	3.1.3.74	Pyridoxal phosphate phosphatase YbhA
GCA_001901445_02664	CDS	pgl	3.1.1.31	6-phosphogluconolactonase
GCA_001901445_02665	CDS	oxyR_2		Hydrogen peroxide-inducible genes activator
GCA_001901445_02666	CDS	galD	5.3.2.8	4-oxalomesaconate tautomerase
GCA_001901445_02667	CDS	ybhI		Inner membrane protein YbhI
GCA_001901445_02668	CDS	dmdA	4.2.1.85	2,3-dimethylmalate dehydratase large subunit
GCA_001901445_02669	CDS	ybhC	3.1.2.-	Putative acyl-CoA thioester hydrolase YbhC
GCA_001901445_02670	CDS	lppC_1		Putative lipoprotein LppC
GCA_001901445_02671	CDS	bioA	2.6.1.62	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
GCA_001901445_02672	CDS	bioB	2.8.1.6	Biotin synthase
GCA_001901445_02673	CDS	bioF_2	2.3.1.47	8-amino-7-oxononanoate synthase
GCA_001901445_02674	CDS	bioC	2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase
GCA_001901445_02675	CDS	bioD1_1	6.3.3.3	ATP-dependent dethiobiotin synthetase BioD 1
GCA_001901445_02676	CDS	uvrB_1		UvrABC system protein B
GCA_001901445_02677	CDS	ybhK		Putative gluconeogenesis factor
GCA_001901445_02678	CDS	moaA	4.1.99.22	GTP 3',8-cyclase
GCA_001901445_02679	CDS	moaB		Molybdenum cofactor biosynthesis protein B
GCA_001901445_02680	CDS	moaC	4.6.1.17	Cyclic pyranopterin monophosphate synthase
GCA_001901445_02681	CDS	moaD		Molybdopterin synthase sulfur carrier subunit
GCA_001901445_02682	CDS	moaE	2.8.1.12	Molybdopterin synthase catalytic subunit
GCA_001901445_02683	CDS	ybhL		Inner membrane protein YbhL
GCA_001901445_02684	CDS			hypothetical protein
GCA_001901445_02685	CDS			hypothetical protein
GCA_001901445_02686	CDS			hypothetical protein
GCA_001901445_02687	CDS	ybhN		Inner membrane protein YbhN
GCA_001901445_02688	CDS	clsB	2.7.8.-	Cardiolipin synthase B
GCA_001901445_02689	CDS			hypothetical protein
GCA_001901445_02690	CDS	ybhQ		Inner membrane protein YbhQ
GCA_001901445_02691	CDS	ybhR		Inner membrane transport permease YbhR
GCA_001901445_02692	CDS	ybhS		Inner membrane transport permease YbhS
GCA_001901445_02693	CDS	ybhF		putative ABC transporter ATP-binding protein YbhF
GCA_001901445_02694	CDS	macA_1		Macrolide export protein MacA
GCA_001901445_02695	CDS	ybiH		putative HTH-type transcriptional regulator YbiH
GCA_001901445_02696	CDS	rhlE	3.6.4.13	ATP-dependent RNA helicase RhlE
GCA_001901445_02697	CDS	ybiA	3.2.2.-	N-glycosidase YbiA
GCA_001901445_02698	CDS	dinG_1	3.6.4.12	putative ATP-dependent helicase DinG
GCA_001901445_02699	CDS	trpD	2.4.2.18	Anthranilate phosphoribosyltransferase
GCA_001901445_02700	CDS	ybiC	1.1.1.-	putative oxidoreductase YbiC
GCA_001901445_02701	CDS	bhsA_3		Multiple stress resistance protein BhsA
GCA_001901445_02702	CDS			hypothetical protein
GCA_001901445_02703	CDS		1.14.11.-	PKHD-type hydroxylase
GCA_001901445_02704	CDS	fiu		Catecholate siderophore receptor Fiu
GCA_001901445_02705	CDS	bhsA_4		Multiple stress resistance protein BhsA
GCA_001901445_02706	CDS	rlmF	2.1.1.181	Ribosomal RNA large subunit methyltransferase F
GCA_001901445_02707	CDS	ybiO		Moderate conductance mechanosensitive channel YbiO
GCA_001901445_02708	CDS	glnQ_3		Glutamine transport ATP-binding protein GlnQ
GCA_001901445_02709	CDS	glnP		Glutamine transport system permease protein GlnP
GCA_001901445_02710	CDS	glnH		Glutamine-binding periplasmic protein
GCA_001901445_02711	CDS	dps	1.16.-.-	DNA protection during starvation protein
GCA_001901445_02712	CDS	rhtA		Threonine/homoserine exporter RhtA
GCA_001901445_02713	CDS	ompX		Outer membrane protein X
GCA_001901445_02714	CDS	opgE	2.7.-.-	Phosphoethanolamine transferase OpgE
GCA_001901445_02715	CDS	mntS		Small protein MntS
GCA_001901445_02716	CDS	mntR		Transcriptional regulator MntR
GCA_001901445_02717	CDS	ybiR		Inner membrane protein YbiR
GCA_001901445_02718	CDS	ybiS	2.-.-.-	putative L,D-transpeptidase YbiS
GCA_001901445_02719	CDS	ybiT		putative ABC transporter ATP-binding protein YbiT
GCA_001901445_02720	CDS			hypothetical protein
GCA_001901445_02721	CDS			hypothetical protein
GCA_001901445_02722	CDS	ybiV	3.1.3.23	Sugar phosphatase YbiV
GCA_001901445_02723	CDS	cutC_2	4.3.99.4	Choline trimethylamine-lyase
GCA_001901445_02724	CDS	cutD	1.97.1.-	Choline trimethylamine-lyase activating enzyme
GCA_001901445_02725	CDS	fsaA	4.1.2.-	Fructose-6-phosphate aldolase 1
GCA_001901445_02726	CDS	moeB	2.7.7.80	Molybdopterin-synthase adenylyltransferase
GCA_001901445_02727	CDS	moeA	2.10.1.1	Molybdopterin molybdenumtransferase
GCA_001901445_02728	CDS	iaaA	3.4.19.5	Isoaspartyl peptidase
GCA_001901445_02729	CDS	gsiA_1	3.6.3.-	Glutathione import ATP-binding protein GsiA
GCA_001901445_02730	CDS	gsiB		Glutathione-binding protein GsiB
GCA_001901445_02731	CDS	gsiC		Glutathione transport system permease protein GsiC
GCA_001901445_02732	CDS	gsiD		Glutathione transport system permease protein GsiD
GCA_001901445_02733	CDS	yliE_1	3.1.4.52	Putative cyclic di-GMP phosphodiesterase YliE
GCA_001901445_02734	CDS	ydeH_1	2.7.7.65	Diguanylate cyclase YdeH
GCA_001901445_02735	CDS	rimO_3	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
GCA_001901445_02736	CDS			hypothetical protein
GCA_001901445_02737	CDS	yliI	1.1.5.-	Aldose sugar dehydrogenase YliI
GCA_001901445_02738	CDS	gstB_1	2.5.1.18	Glutathione S-transferase GstB
GCA_001901445_02739	CDS	dacC	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacC
GCA_001901445_02740	CDS	deoR		Deoxyribose operon repressor
GCA_001901445_02741	CDS	ybjG	3.6.1.27	Putative undecaprenyl-diphosphatase YbjG
GCA_001901445_02742	CDS	mdfA		Multidrug transporter MdfA
GCA_001901445_02743	CDS			hypothetical protein
GCA_001901445_02744	CDS	ybjI	3.1.3.-	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
GCA_001901445_02745	CDS	ybjJ		Inner membrane protein YbjJ
GCA_001901445_02746	CDS	rcdA		HTH-type transcriptional regulator RcdA
GCA_001901445_02747	CDS	xerD_3		Tyrosine recombinase XerD
GCA_001901445_02748	CDS			hypothetical protein
GCA_001901445_02749	CDS			hypothetical protein
GCA_001901445_02750	CDS			hypothetical protein
GCA_001901445_02751	CDS			hypothetical protein
GCA_001901445_02752	CDS			hypothetical protein
GCA_001901445_02753	CDS			hypothetical protein
GCA_001901445_02754	CDS			hypothetical protein
GCA_001901445_02755	CDS			hypothetical protein
GCA_001901445_02756	CDS	dam_2	2.1.1.72	DNA adenine methylase
GCA_001901445_02757	CDS			hypothetical protein
GCA_001901445_02758	CDS			hypothetical protein
GCA_001901445_02759	CDS			hypothetical protein
GCA_001901445_02760	CDS			hypothetical protein
GCA_001901445_02761	CDS			hypothetical protein
GCA_001901445_02762	CDS			hypothetical protein
GCA_001901445_02763	CDS			hypothetical protein
GCA_001901445_02764	CDS			hypothetical protein
GCA_001901445_02765	CDS			hypothetical protein
GCA_001901445_02766	CDS			hypothetical protein
GCA_001901445_02767	CDS			hypothetical protein
GCA_001901445_02768	CDS			hypothetical protein
GCA_001901445_02769	CDS			hypothetical protein
GCA_001901445_02770	CDS	rrrD	3.2.1.17	Lysozyme RrrD
GCA_001901445_02771	CDS			hypothetical protein
GCA_001901445_02772	CDS			hypothetical protein
GCA_001901445_02773	CDS			hypothetical protein
GCA_001901445_02774	CDS			hypothetical protein
GCA_001901445_02775	CDS			hypothetical protein
GCA_001901445_02776	CDS			hypothetical protein
GCA_001901445_02777	CDS			hypothetical protein
GCA_001901445_02778	CDS			hypothetical protein
GCA_001901445_02779	CDS			hypothetical protein
GCA_001901445_02780	CDS			hypothetical protein
GCA_001901445_02781	CDS			hypothetical protein
GCA_001901445_02782	CDS			hypothetical protein
GCA_001901445_02783	CDS			hypothetical protein
GCA_001901445_02784	CDS	tfaE_2		Prophage tail fiber assembly protein TfaE
GCA_001901445_02785	CDS	tfaE_3		Prophage tail fiber assembly protein TfaE
GCA_001901445_02786	CDS	hin_2		DNA-invertase hin
GCA_001901445_02787	CDS	gpFI_1		Putative prophage major tail sheath protein
GCA_001901445_02788	CDS			hypothetical protein
GCA_001901445_02789	CDS			hypothetical protein
GCA_001901445_02790	CDS	smc		Chromosome partition protein Smc
GCA_001901445_02791	CDS			hypothetical protein
GCA_001901445_02792	CDS			hypothetical protein
GCA_001901445_02793	CDS			hypothetical protein
GCA_001901445_02794	CDS	aspT_2		Aspartate/alanine antiporter
GCA_001901445_02795	CDS	ybjM		Inner membrane protein YbjM
GCA_001901445_02796	CDS	grxA		Glutaredoxin 1
GCA_001901445_02797	CDS			hypothetical protein
GCA_001901445_02798	CDS	nfsA_1	1.-.-.-	Oxygen-insensitive NADPH nitroreductase
GCA_001901445_02799	CDS	nfsA_2	1.-.-.-	Oxygen-insensitive NADPH nitroreductase
GCA_001901445_02800	CDS	rimK	6.3.2.-	Ribosomal protein S6--L-glutamate ligase
GCA_001901445_02801	CDS			hypothetical protein
GCA_001901445_02802	CDS	potF		Putrescine-binding periplasmic protein
GCA_001901445_02803	CDS	potA_1	3.6.3.31	Spermidine/putrescine import ATP-binding protein PotA
GCA_001901445_02804	CDS	potH		Putrescine transport system permease protein PotH
GCA_001901445_02805	CDS	ydcV_1		Inner membrane ABC transporter permease protein YdcV
GCA_001901445_02806	CDS	ybjO		Inner membrane protein YbjO
GCA_001901445_02807	CDS	rlmC	2.1.1.189	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
GCA_001901445_02808	CDS	artJ		ABC transporter arginine-binding protein 1
GCA_001901445_02809	CDS	artM_1		Arginine ABC transporter permease protein ArtM
GCA_001901445_02810	CDS	artQ		Arginine ABC transporter permease protein ArtQ
GCA_001901445_02811	CDS	artI		Putative ABC transporter arginine-binding protein 2
GCA_001901445_02812	CDS	artP	3.6.3.-	Arginine transport ATP-binding protein ArtP
GCA_001901445_02813	CDS	ybjP		putative lipoprotein YbjP
GCA_001901445_02814	CDS			hypothetical protein
GCA_001901445_02815	CDS	amiD	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiD
GCA_001901445_02816	CDS			3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
GCA_001901445_02817	CDS			hypothetical protein
GCA_001901445_02818	CDS	ltaE	4.1.2.48	Low specificity L-threonine aldolase
GCA_001901445_02819	CDS	poxB	1.2.5.1	Pyruvate dehydrogenase [ubiquinone]
GCA_001901445_02820	CDS	hcr	1.-.-.-	NADH oxidoreductase HCR
GCA_001901445_02821	CDS	hcp	1.7.99.1	Hydroxylamine reductase
GCA_001901445_02822	CDS	lysO		Lysine exporter LysO
GCA_001901445_02823	CDS	aqpZ		Aquaporin Z
GCA_001901445_02824	CDS	recF_2		DNA replication and repair protein RecF
GCA_001901445_02825	CDS			hypothetical protein
GCA_001901445_02826	CDS	macA_2		Macrolide export protein MacA
GCA_001901445_02827	CDS	macB	3.6.3.-	Macrolide export ATP-binding/permease protein MacB
GCA_001901445_02828	CDS	cspD		Cold shock-like protein CspD
GCA_001901445_02829	CDS	clpS		ATP-dependent Clp protease adapter protein ClpS
GCA_001901445_02830	CDS	clpA		ATP-dependent Clp protease ATP-binding subunit ClpA
GCA_001901445_02831	tRNA			tRNA-Ser(gga)
GCA_001901445_02832	CDS	infA		Translation initiation factor IF-1
GCA_001901445_02833	CDS	aat	2.3.2.6	Leucyl/phenylalanyl-tRNA--protein transferase
GCA_001901445_02834	CDS	msbA_1	3.6.3.-	Lipid A export ATP-binding/permease protein MsbA
GCA_001901445_02835	CDS	cydD		ATP-binding/permease protein CydD
GCA_001901445_02836	CDS	trxB	1.8.1.9	Thioredoxin reductase
GCA_001901445_02837	CDS	lrp		Leucine-responsive regulatory protein
GCA_001901445_02838	CDS	ftsK		DNA translocase FtsK
GCA_001901445_02839	CDS	lolA		Outer-membrane lipoprotein carrier protein
GCA_001901445_02840	CDS	rarA		Replication-associated recombination protein A
GCA_001901445_02841	CDS	serS	6.1.1.11	Serine--tRNA ligase
GCA_001901445_02842	CDS	dmsA	1.8.5.3	Dimethyl sulfoxide reductase DmsA
GCA_001901445_02843	CDS	dmsB_1		Anaerobic dimethyl sulfoxide reductase chain B
GCA_001901445_02844	CDS	dmsC_1		Anaerobic dimethyl sulfoxide reductase chain C
GCA_001901445_02845	CDS			hypothetical protein
GCA_001901445_02846	CDS	ycaD		putative MFS-type transporter YcaD
GCA_001901445_02847	CDS	ycaM		Inner membrane transporter YcaM
GCA_001901445_02848	CDS	pgrR_2		HTH-type transcriptional regulator PgrR
GCA_001901445_02849	CDS	kefF_2	1.6.5.2	Glutathione-regulated potassium-efflux system ancillary protein KefF
GCA_001901445_02850	CDS	pflA	1.97.1.4	Pyruvate formate-lyase 1-activating enzyme
GCA_001901445_02851	CDS	pflB	2.3.1.54	Formate acetyltransferase 1
GCA_001901445_02852	CDS	focA		putative formate transporter 1
GCA_001901445_02853	CDS	ycaO		Ribosomal protein S12 methylthiotransferase accessory factor YcaO
GCA_001901445_02854	CDS			hypothetical protein
GCA_001901445_02855	CDS	serC	2.6.1.52	Phosphoserine aminotransferase
GCA_001901445_02856	CDS	aroA	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase
GCA_001901445_02857	CDS	loiP_2	3.4.24.-	Metalloprotease LoiP
GCA_001901445_02858	CDS	cmk	2.7.4.25	Cytidylate kinase
GCA_001901445_02859	CDS	rpsA_2		30S ribosomal protein S1
GCA_001901445_02860	CDS	ihfB		Integration host factor subunit beta
GCA_001901445_02861	CDS	comEC		ComE operon protein 3
GCA_001901445_02862	CDS	msbA_2	3.6.3.-	Lipid A export ATP-binding/permease protein MsbA
GCA_001901445_02863	CDS	lpxK	2.7.1.130	Tetraacyldisaccharide 4'-kinase
GCA_001901445_02864	CDS			hypothetical protein
GCA_001901445_02865	CDS			hypothetical protein
GCA_001901445_02866	CDS	kdsB	2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase
GCA_001901445_02867	CDS			hypothetical protein
GCA_001901445_02868	CDS			hypothetical protein
GCA_001901445_02869	CDS	cmoM	2.1.1.-	tRNA 5-carboxymethoxyuridine methyltransferase
GCA_001901445_02870	CDS	mukF		Chromosome partition protein MukF
GCA_001901445_02871	CDS	mukE		Chromosome partition protein MukE
GCA_001901445_02872	CDS	mukB		Chromosome partition protein MukB
GCA_001901445_02873	CDS			hypothetical protein
GCA_001901445_02874	CDS			hypothetical protein
GCA_001901445_02875	CDS	gloC	3.1.2.6	Hydroxyacylglutathione hydrolase GloC
GCA_001901445_02876	CDS			hypothetical protein
GCA_001901445_02877	CDS	aspC	2.6.1.1	Aspartate aminotransferase
GCA_001901445_02878	CDS	ompF		Outer membrane protein F
GCA_001901445_02879	CDS	asnS	6.1.1.22	Asparagine--tRNA ligase
GCA_001901445_02880	CDS	pncB	6.3.4.21	Nicotinate phosphoribosyltransferase
GCA_001901445_02881	CDS	pepN	3.4.11.2	Aminopeptidase N
GCA_001901445_02882	CDS	ssuB	3.6.3.-	Aliphatic sulfonates import ATP-binding protein SsuB
GCA_001901445_02883	CDS	ssuC_2		Putative aliphatic sulfonates transport permease protein SsuC
GCA_001901445_02884	CDS	ssuD	1.14.14.5	Alkanesulfonate monooxygenase
GCA_001901445_02885	CDS	ssuA		Putative aliphatic sulfonates-binding protein
GCA_001901445_02886	CDS	ssuE	1.5.1.38	FMN reductase (NADPH)
GCA_001901445_02887	CDS	elfA		Laminin-binding fimbrial subunit ElfA
GCA_001901445_02888	CDS	elfD		putative fimbrial chaperone protein ElfD
GCA_001901445_02889	CDS	elfC_2		putative outer membrane usher protein ElfC
GCA_001901445_02890	CDS	elfG		putative fimbrial-like protein ElfG
GCA_001901445_02891	CDS	ycbU		putative fimbrial-like protein YcbU
GCA_001901445_02892	CDS	ycbV		putative fimbrial-like protein YcbV
GCA_001901445_02893	CDS	ycbF		putative fimbrial chaperone YcbF
GCA_001901445_02894	CDS	pyrD	1.3.5.2	Dihydroorotate dehydrogenase (quinone)
GCA_001901445_02895	CDS	zapC		Cell division protein ZapC
GCA_001901445_02896	CDS	xylA_2		Xylene monooxygenase electron transfer component
GCA_001901445_02897	CDS			hypothetical protein
GCA_001901445_02898	CDS	rlmL		Ribosomal RNA large subunit methyltransferase K/L
GCA_001901445_02899	CDS	uup		ABC transporter ATP-binding protein uup
GCA_001901445_02900	CDS	pqiA		Paraquat-inducible protein A
GCA_001901445_02901	CDS	pqiB_1		Paraquat-inducible protein B
GCA_001901445_02902	CDS			hypothetical protein
GCA_001901445_02903	CDS	rmf		Ribosome modulation factor
GCA_001901445_02904	CDS	fabA	4.2.1.59	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
GCA_001901445_02905	CDS	lon_2	3.4.21.53	Lon protease
GCA_001901445_02906	CDS	matP		Macrodomain Ter protein
GCA_001901445_02907	CDS	ompA		Outer membrane protein A
GCA_001901445_02908	CDS	sulA		Cell division inhibitor SulA
GCA_001901445_02909	CDS	tfoX1		DNA transformation protein TfoX1
GCA_001901445_02910	CDS	yccS_2		Inner membrane protein YccS
GCA_001901445_02911	CDS	yccF		Inner membrane protein YccF
GCA_001901445_02912	CDS	helD	3.6.4.12	DNA helicase IV
GCA_001901445_02913	CDS	mgsA	4.2.3.3	Methylglyoxal synthase
GCA_001901445_02914	CDS			hypothetical protein
GCA_001901445_02915	CDS			hypothetical protein
GCA_001901445_02916	CDS	hspQ		Heat shock protein HspQ
GCA_001901445_02917	CDS	rlmI	2.1.1.191	Ribosomal RNA large subunit methyltransferase I
GCA_001901445_02918	CDS	yccX	3.6.1.7	Acylphosphatase
GCA_001901445_02919	CDS	tusE	2.8.1.-	Sulfurtransferase TusE
GCA_001901445_02920	CDS	yccA		Modulator of FtsH protease YccA
GCA_001901445_02921	tRNA			tRNA-Ser(tga)
GCA_001901445_02922	CDS	hyaA	1.12.99.6	Hydrogenase-1 small chain
GCA_001901445_02923	CDS	hyaB	1.12.99.6	Hydrogenase-1 large chain
GCA_001901445_02924	CDS	hyaC		putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
GCA_001901445_02925	CDS	hyaD	3.4.23.-	Hydrogenase 1 maturation protease
GCA_001901445_02926	CDS	hyaE		Hydrogenase-1 operon protein HyaE
GCA_001901445_02927	CDS			hypothetical protein
GCA_001901445_02928	CDS	appC	1.10.3.10	Cytochrome bd-II ubiquinol oxidase subunit 1
GCA_001901445_02929	CDS	appB	1.10.3.10	Cytochrome bd-II ubiquinol oxidase subunit 2
GCA_001901445_02930	CDS	appX		Putative cytochrome bd-II ubiquinol oxidase subunit AppX
GCA_001901445_02931	CDS	appA_1		Periplasmic AppA protein
GCA_001901445_02932	CDS	etk	2.7.10.-	Tyrosine-protein kinase etk
GCA_001901445_02933	CDS	etp	3.1.3.48	Low molecular weight protein-tyrosine-phosphatase Etp
GCA_001901445_02934	CDS	kpsD		Polysialic acid transport protein KpsD
GCA_001901445_02935	CDS			hypothetical protein
GCA_001901445_02936	CDS			hypothetical protein
GCA_001901445_02937	CDS	gfcB_2		putative lipoprotein GfcB
GCA_001901445_02938	CDS	gfcA		Threonine-rich inner membrane protein GfcA
GCA_001901445_02939	CDS	cspG		Cold shock-like protein CspG
GCA_001901445_02940	CDS			hypothetical protein
GCA_001901445_02941	CDS	yccM_1		Putative electron transport protein YccM
GCA_001901445_02942	CDS	torS	2.7.13.3	Sensor protein TorS
GCA_001901445_02943	CDS	torT		Periplasmic protein TorT
GCA_001901445_02944	CDS	torR		TorCAD operon transcriptional regulatory protein TorR
GCA_001901445_02945	CDS	torC_1		Cytochrome c-type protein TorC
GCA_001901445_02946	CDS	torC_2		Cytochrome c-type protein TorC
GCA_001901445_02947	CDS	torA	1.7.2.3	Trimethylamine-N-oxide reductase 1
GCA_001901445_02948	CDS	torD		Chaperone protein TorD
GCA_001901445_02949	CDS	cbpM		Chaperone modulatory protein CbpM
GCA_001901445_02950	CDS	cbpA		Curved DNA-binding protein
GCA_001901445_02951	CDS			hypothetical protein
GCA_001901445_02952	CDS	agp	3.1.3.10	Glucose-1-phosphatase
GCA_001901445_02953	CDS			hypothetical protein
GCA_001901445_02954	CDS		1.6.5.2	NAD(P)H dehydrogenase (quinone)
GCA_001901445_02955	CDS			hypothetical protein
GCA_001901445_02956	CDS	rutG		Putative pyrimidine permease RutG
GCA_001901445_02957	CDS	rutF	1.5.1.42	FMN reductase (NADH) RutF
GCA_001901445_02958	CDS	rutE	1.1.1.298	putative malonic semialdehyde reductase RutE
GCA_001901445_02959	CDS	rutD	3.5.1.-	Putative aminoacrylate hydrolase RutD
GCA_001901445_02960	CDS	rutC	1.-.-.-	Putative aminoacrylate peracid reductase RutC
GCA_001901445_02961	CDS	rutB	3.5.1.110	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
GCA_001901445_02962	CDS	rutA	1.14.99.46	Pyrimidine monooxygenase RutA
GCA_001901445_02963	CDS	rutR		HTH-type transcriptional regulator RutR
GCA_001901445_02964	CDS	putA		Bifunctional protein PutA
GCA_001901445_02965	CDS			hypothetical protein
GCA_001901445_02966	CDS	putP		Sodium/proline symporter
GCA_001901445_02967	CDS	efeU		Ferrous iron permease EfeU
GCA_001901445_02968	CDS	efeO		Iron uptake system component EfeO
GCA_001901445_02969	CDS	efeB	1.11.1.-	Deferrochelatase/peroxidase EfeB
GCA_001901445_02970	CDS			hypothetical protein
GCA_001901445_02971	CDS			PhoH-like protein
GCA_001901445_02972	CDS	pgaD		Biofilm PGA synthesis protein PgaD
GCA_001901445_02973	CDS	pgaC	2.4.1.-	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
GCA_001901445_02974	CDS	pgaB	3.5.1.-	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
GCA_001901445_02975	CDS	pgaA_1		Poly-beta-1,6-N-acetyl-D-glucosamine export protein
GCA_001901445_02976	CDS	pgaA_2		Poly-beta-1,6-N-acetyl-D-glucosamine export protein
GCA_001901445_02977	CDS	ycdT_1	2.7.7.65	putative diguanylate cyclase YcdT
GCA_001901445_02978	CDS	ycdT_2	2.7.7.65	putative diguanylate cyclase YcdT
GCA_001901445_02979	CDS			hypothetical protein
GCA_001901445_02980	CDS			hypothetical protein
GCA_001901445_02981	CDS	pksC	2.3.1.39	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
GCA_001901445_02982	CDS			hypothetical protein
GCA_001901445_02983	tRNA			tRNA-Ser(gga)
GCA_001901445_02984	CDS	ghrA	1.1.1.79	Glyoxylate/hydroxypyruvate reductase A
GCA_001901445_02985	CDS	ycdX	3.1.3.-	putative phosphatase YcdX
GCA_001901445_02986	CDS	ycdY		Chaperone protein YcdY
GCA_001901445_02987	CDS	ycdZ		Inner membrane protein YcdZ
GCA_001901445_02988	CDS	csgG		Curli production assembly/transport component CsgG
GCA_001901445_02989	CDS			hypothetical protein
GCA_001901445_02990	CDS	csgE		Curli production assembly/transport component CsgE
GCA_001901445_02991	CDS	csgD		CsgBAC operon transcriptional regulatory protein
GCA_001901445_02992	CDS	csgB		Minor curlin subunit
GCA_001901445_02993	CDS	csgA		Major curlin subunit
GCA_001901445_02994	CDS	csgC		Curli assembly protein CsgC
GCA_001901445_02995	CDS			hypothetical protein
GCA_001901445_02996	CDS	ymdB	3.5.1.-	O-acetyl-ADP-ribose deacetylase
GCA_001901445_02997	CDS	clsC	2.7.8.-	Cardiolipin synthase C
GCA_001901445_02998	CDS	mdoC	2.1.-.-	Glucans biosynthesis protein C
GCA_001901445_02999	CDS	mdoG		Glucans biosynthesis protein G
