locus_tag	ftype	gene	EC_number	product
GCA_001614485_02600	CDS			hypothetical protein
GCA_001614485_02601	CDS	hipA	2.7.11.1	Serine/threonine-protein kinase HipA
GCA_001614485_02602	CDS	hipB		Antitoxin HipB
GCA_001614485_02603	CDS	aidA-I_1		AIDA-I autotransporter
GCA_001614485_02604	CDS	lsrK_1	2.7.1.189	Autoinducer-2 kinase
GCA_001614485_02605	CDS	lsrR		Transcriptional regulator LsrR
GCA_001614485_02606	CDS	lsrA	3.6.3.-	Autoinducer 2 import ATP-binding protein LsrA
GCA_001614485_02607	CDS	lsrC		Autoinducer 2 import system permease protein LsrC
GCA_001614485_02608	CDS	lsrD_2		Autoinducer 2 import system permease protein LsrD
GCA_001614485_02609	CDS	lsrB_2		Autoinducer 2-binding protein LsrB
GCA_001614485_02610	CDS	lsrF	2.3.1.245	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
GCA_001614485_02611	CDS	lsrG	5.3.1.32	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
GCA_001614485_02612	CDS	tam	2.1.1.144	Trans-aconitate 2-methyltransferase
GCA_001614485_02613	CDS			hypothetical protein
GCA_001614485_02614	CDS	uxaB	1.1.1.58	Altronate oxidoreductase
GCA_001614485_02615	CDS	yedQ_1	2.7.7.65	putative diguanylate cyclase YedQ
GCA_001614485_02616	CDS			hypothetical protein
GCA_001614485_02617	CDS	glsA2	3.5.1.2	Glutaminase 2
GCA_001614485_02618	CDS	sad	1.2.1.16	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
GCA_001614485_02619	CDS	gltR		HTH-type transcriptional regulator GltR
GCA_001614485_02620	CDS	sotB		Sugar efflux transporter
GCA_001614485_02621	CDS			hypothetical protein
GCA_001614485_02622	CDS	marR		Multiple antibiotic resistance protein MarR
GCA_001614485_02623	CDS	marA		Multiple antibiotic resistance protein MarA
GCA_001614485_02624	CDS			hypothetical protein
GCA_001614485_02625	CDS	eamA		putative amino-acid metabolite efflux pump
GCA_001614485_02626	CDS			hypothetical protein
GCA_001614485_02627	CDS			hypothetical protein
GCA_001614485_02628	CDS	hslJ		Heat shock protein HslJ
GCA_001614485_02629	CDS	ldhA	1.1.1.28	D-lactate dehydrogenase
GCA_001614485_02630	CDS			hypothetical protein
GCA_001614485_02631	CDS			hypothetical protein
GCA_001614485_02632	CDS			hypothetical protein
GCA_001614485_02633	CDS	paaX		Transcriptional repressor PaaX
GCA_001614485_02634	CDS	dapH_1	2.3.1.89	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
GCA_001614485_02635	CDS	dkgB_2	1.1.1.346	2,5-diketo-D-gluconic acid reductase B
GCA_001614485_02636	CDS			hypothetical protein
GCA_001614485_02637	CDS			hypothetical protein
GCA_001614485_02638	CDS			hypothetical protein
GCA_001614485_02639	CDS	ynbA		Inner membrane protein YnbA
GCA_001614485_02640	CDS	cdsA_1	2.7.7.41	Phosphatidate cytidylyltransferase
GCA_001614485_02641	CDS		3.1.1.23	Monoacylglycerol lipase
GCA_001614485_02642	CDS			hypothetical protein
GCA_001614485_02643	CDS	azoR	1.7.-.-	FMN-dependent NADH-azoreductase
GCA_001614485_02644	CDS			hypothetical protein
GCA_001614485_02645	CDS			hypothetical protein
GCA_001614485_02646	CDS	aldA	1.2.1.22	Lactaldehyde dehydrogenase
GCA_001614485_02647	CDS	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase
GCA_001614485_02648	CDS	cybB		Cytochrome b561
GCA_001614485_02649	CDS			hypothetical protein
GCA_001614485_02650	CDS	hokB_2		Toxin HokB
GCA_001614485_02651	CDS	trg		Methyl-accepting chemotaxis protein III
GCA_001614485_02652	CDS	catM		HTH-type transcriptional regulator CatM
GCA_001614485_02653	CDS			hypothetical protein
GCA_001614485_02654	CDS	mdoD		Glucans biosynthesis protein D
GCA_001614485_02655	CDS			hypothetical protein
GCA_001614485_02656	CDS	rimL	2.3.1.-	Ribosomal-protein-serine acetyltransferase
GCA_001614485_02657	CDS	lpxD_1	2.3.1.-	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
GCA_001614485_02658	CDS	tehA		Tellurite resistance protein TehA
GCA_001614485_02659	CDS	tehB_2	2.1.1.265	Tellurite methyltransferase
GCA_001614485_02660	CDS			hypothetical protein
GCA_001614485_02661	CDS	ydcO		Inner membrane protein YdcO
GCA_001614485_02662	CDS	sutR		HTH-type transcriptional regulator SutR
GCA_001614485_02663	CDS	ydcP_1	3.4.-.-	putative protease YdcP
GCA_001614485_02664	CDS			hypothetical protein
GCA_001614485_02665	CDS	hicA	3.1.-.-	putative mRNA interferase HicA
GCA_001614485_02666	CDS	hicB		Antitoxin HicB
GCA_001614485_02667	CDS	lysN	2.6.1.39	2-aminoadipate transaminase
GCA_001614485_02668	CDS	spuE		Spermidine-binding periplasmic protein SpuE
GCA_001614485_02669	CDS	potA_3	3.6.3.31	Spermidine/putrescine import ATP-binding protein PotA
GCA_001614485_02670	CDS	ydcU		Inner membrane ABC transporter permease protein YdcU
GCA_001614485_02671	CDS	ydcV_3		Inner membrane ABC transporter permease protein YdcV
GCA_001614485_02672	CDS	prr	1.2.1.19	Gamma-aminobutyraldehyde dehydrogenase
GCA_001614485_02673	CDS	ortT		Orphan toxin OrtT
GCA_001614485_02674	CDS			hypothetical protein
GCA_001614485_02675	CDS	ydcZ		Inner membrane protein YdcZ
GCA_001614485_02676	CDS	mnaT	2.3.1.-	L-amino acid N-acyltransferase MnaT
GCA_001614485_02677	CDS	epsJ_1	2.4.-.-	putative glycosyltransferase EpsJ
GCA_001614485_02678	CDS			hypothetical protein
GCA_001614485_02679	CDS	murI	5.1.1.3	Glutamate racemase
GCA_001614485_02680	CDS	btuB		Vitamin B12 transporter BtuB
GCA_001614485_02681	CDS	trmA	2.1.1.-	tRNA/tmRNA (uracil-C(5))-methyltransferase
GCA_001614485_02682	CDS	yijD		Inner membrane protein YijD
GCA_001614485_02683	CDS	fabR		HTH-type transcriptional repressor FabR
GCA_001614485_02684	CDS	sthA	1.6.1.1	Soluble pyridine nucleotide transhydrogenase
GCA_001614485_02685	CDS	oxyR_2		Hydrogen peroxide-inducible genes activator
GCA_001614485_02686	CDS	lgoT_2		putative L-galactonate transporter
GCA_001614485_02687	CDS	rspA_2		Starvation-sensing protein RspA
GCA_001614485_02688	CDS	argH	4.3.2.1	Argininosuccinate lyase
GCA_001614485_02689	CDS	argB	2.7.2.8	Acetylglutamate kinase
GCA_001614485_02690	CDS	argC	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
GCA_001614485_02691	CDS	argE_1	3.5.1.16	Acetylornithine deacetylase
GCA_001614485_02692	CDS	ppc	4.1.1.31	Phosphoenolpyruvate carboxylase
GCA_001614485_02693	CDS	eptC	2.7.-.-	Phosphoethanolamine transferase EptC
GCA_001614485_02694	CDS	btr		HTH-type transcriptional activator Btr
GCA_001614485_02695	CDS	frwD_1	2.7.1.202	PTS system fructose-like EIIB component 3
GCA_001614485_02696	CDS	cutD_2	1.97.1.-	Choline trimethylamine-lyase activating enzyme
GCA_001614485_02697	CDS	cutC_2	4.3.99.4	Choline trimethylamine-lyase
GCA_001614485_02698	CDS	fryB_1	2.7.1.202	PTS system fructose-like EIIB component 1
GCA_001614485_02699	CDS	manP		PTS system mannose-specific EIIBCA component
GCA_001614485_02700	CDS	ptsI_2	2.7.3.9	Phosphoenolpyruvate-protein phosphotransferase
GCA_001614485_02701	CDS	fsaB	4.1.2.-	Fructose-6-phosphate aldolase 2
GCA_001614485_02702	CDS	gldA	1.1.1.6	Glycerol dehydrogenase
GCA_001614485_02703	CDS			hypothetical protein
GCA_001614485_02704	CDS	yijE		putative cystine transporter YijE
GCA_001614485_02705	CDS	katG	1.11.1.21	Catalase-peroxidase
GCA_001614485_02706	CDS	metF	1.5.1.20	5,10-methylenetetrahydrofolate reductase
GCA_001614485_02707	CDS	yfkN		Trifunctional nucleotide phosphoesterase protein YfkN
GCA_001614485_02708	CDS			hypothetical protein
GCA_001614485_02709	CDS	mggB_2	3.1.3.-	Mannosylglucosyl-3-phosphoglycerate phosphatase
GCA_001614485_02710	CDS	mggB_3	3.1.3.-	Mannosylglucosyl-3-phosphoglycerate phosphatase
GCA_001614485_02711	CDS	tsx_2		Nucleoside-specific channel-forming protein tsx
GCA_001614485_02712	CDS	metL		Bifunctional aspartokinase/homoserine dehydrogenase 2
GCA_001614485_02713	CDS	metB	2.5.1.48	Cystathionine gamma-synthase
GCA_001614485_02714	CDS	metJ		Met repressor
GCA_001614485_02715	CDS			hypothetical protein
GCA_001614485_02716	CDS	rpmE		50S ribosomal protein L31
GCA_001614485_02717	CDS			hypothetical protein
GCA_001614485_02718	CDS	aphA	3.1.3.2	Class B acid phosphatase
GCA_001614485_02719	CDS			hypothetical protein
GCA_001614485_02720	CDS			hypothetical protein
GCA_001614485_02721	CDS	uvrA		UvrABC system protein A
GCA_001614485_02722	CDS	ssb_3		Single-stranded DNA-binding protein
GCA_001614485_02723	CDS			hypothetical protein
GCA_001614485_02724	CDS	yjcC	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase YjcC
GCA_001614485_02725	CDS	soxS		Regulatory protein SoxS
GCA_001614485_02726	CDS	soxR		Redox-sensitive transcriptional activator SoxR
GCA_001614485_02727	CDS	ghxP		Guanine/hypoxanthine permease GhxP
GCA_001614485_02728	CDS	nhaK		Sodium, potassium, lithium and rubidium/H(+) antiporter
GCA_001614485_02729	CDS	actP		Cation/acetate symporter ActP
GCA_001614485_02730	CDS	yjcH		Inner membrane protein YjcH
GCA_001614485_02731	CDS	acs_2	6.2.1.1	Acetyl-coenzyme A synthetase
GCA_001614485_02732	CDS	nrfA	1.7.2.2	Cytochrome c-552
GCA_001614485_02733	CDS	nrfB		Cytochrome c-type protein NrfB
GCA_001614485_02734	CDS	ydhX_2		putative ferredoxin-like protein YdhX
GCA_001614485_02735	CDS			hypothetical protein
GCA_001614485_02736	CDS	ccmF_1		Cytochrome c-type biogenesis protein CcmF
GCA_001614485_02737	CDS	ccmH_1		Cytochrome c-type biogenesis protein CcmH
GCA_001614485_02738	CDS	nrfG		Formate-dependent nitrite reductase complex subunit NrfG
GCA_001614485_02739	CDS	gltP		Proton/glutamate-aspartate symporter
GCA_001614485_02740	CDS			hypothetical protein
GCA_001614485_02741	CDS	fdhF_1	1.1.99.33	Formate dehydrogenase H
GCA_001614485_02742	CDS	fdhF_2	1.1.99.33	Formate dehydrogenase H
GCA_001614485_02743	CDS	cusC_2		Cation efflux system protein CusC
GCA_001614485_02744	CDS	mdtO		Multidrug resistance protein MdtO
GCA_001614485_02745	CDS	mdtN		Multidrug resistance protein MdtN
GCA_001614485_02746	CDS			hypothetical protein
GCA_001614485_02747	CDS	yjcS_2	3.1.6.-	Putative alkyl/aryl-sulfatase YjcS
GCA_001614485_02748	CDS	alsK	2.7.1.55	D-allose kinase
GCA_001614485_02749	CDS	alsE	5.1.3.-	D-allulose-6-phosphate 3-epimerase
GCA_001614485_02750	CDS	alsC		D-allose transport system permease protein AlsC
GCA_001614485_02751	CDS	rbsA_2	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001614485_02752	CDS	alsB		D-allose-binding periplasmic protein
GCA_001614485_02753	CDS	rpiR		HTH-type transcriptional regulator RpiR
GCA_001614485_02754	CDS	rpiB	5.3.1.6	Ribose-5-phosphate isomerase B
GCA_001614485_02755	CDS			hypothetical protein
GCA_001614485_02756	CDS	phnP	3.1.4.55	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
GCA_001614485_02757	CDS	phnO	2.3.1.-	Aminoalkylphosphonate N-acetyltransferase
GCA_001614485_02758	CDS	phnN	2.7.4.23	Ribose 1,5-bisphosphate phosphokinase PhnN
GCA_001614485_02759	CDS	phnM	3.6.1.63	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
GCA_001614485_02760	CDS	phnL	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
GCA_001614485_02761	CDS	phnK		Putative phosphonates utilization ATP-binding protein PhnK
GCA_001614485_02762	CDS	phnJ	4.7.1.1	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
GCA_001614485_02763	CDS	phnI	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
GCA_001614485_02764	CDS	phnH	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
GCA_001614485_02765	CDS	phnG	2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
GCA_001614485_02766	CDS	phnF		putative transcriptional regulator PhnF
GCA_001614485_02767	CDS	infA		Translation initiation factor IF-1
GCA_001614485_02768	CDS	aat	2.3.2.6	Leucyl/phenylalanyl-tRNA--protein transferase
GCA_001614485_02769	CDS			putative ABC transporter ATP-binding protein
GCA_001614485_02770	CDS	cydD		ATP-binding/permease protein CydD
GCA_001614485_02771	CDS	trxB	1.8.1.9	Thioredoxin reductase
GCA_001614485_02772	CDS	lrp		Leucine-responsive regulatory protein
GCA_001614485_02773	CDS	ftsK		DNA translocase FtsK
GCA_001614485_02774	CDS	lolA		Outer-membrane lipoprotein carrier protein
GCA_001614485_02775	CDS	rarA		Replication-associated recombination protein A
GCA_001614485_02776	CDS	serS	6.1.1.11	Serine--tRNA ligase
GCA_001614485_02777	CDS	dmsA	1.8.5.3	Dimethyl sulfoxide reductase DmsA
GCA_001614485_02778	CDS	dmsB_2		Anaerobic dimethyl sulfoxide reductase chain B
GCA_001614485_02779	CDS	dmsC_1		Anaerobic dimethyl sulfoxide reductase chain C
GCA_001614485_02780	CDS			hypothetical protein
GCA_001614485_02781	CDS	ycaD		putative MFS-type transporter YcaD
GCA_001614485_02782	CDS	ycaM		Inner membrane transporter YcaM
GCA_001614485_02783	CDS	pflA	1.97.1.4	Pyruvate formate-lyase 1-activating enzyme
GCA_001614485_02784	CDS	pflB	2.3.1.54	Formate acetyltransferase 1
GCA_001614485_02785	CDS	focA		putative formate transporter 1
GCA_001614485_02786	CDS	ycaO		Ribosomal protein S12 methylthiotransferase accessory factor YcaO
GCA_001614485_02787	CDS			hypothetical protein
GCA_001614485_02788	CDS	serC	2.6.1.52	Phosphoserine aminotransferase
GCA_001614485_02789	CDS	aroA	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase
GCA_001614485_02790	CDS	loiP_1	3.4.24.-	Metalloprotease LoiP
GCA_001614485_02791	CDS	cmk	2.7.4.25	Cytidylate kinase
GCA_001614485_02792	CDS	rpsA_2		30S ribosomal protein S1
GCA_001614485_02793	CDS	ihfB		Integration host factor subunit beta
GCA_001614485_02794	CDS	comEC		ComE operon protein 3
GCA_001614485_02795	CDS	msbA	3.6.3.-	Lipid A export ATP-binding/permease protein MsbA
GCA_001614485_02796	CDS	lpxK	2.7.1.130	Tetraacyldisaccharide 4'-kinase
GCA_001614485_02797	CDS			hypothetical protein
GCA_001614485_02798	CDS			hypothetical protein
GCA_001614485_02799	CDS	kdsB	2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase
GCA_001614485_02800	CDS			hypothetical protein
GCA_001614485_02801	CDS			hypothetical protein
GCA_001614485_02802	CDS	cmoM	2.1.1.-	tRNA 5-carboxymethoxyuridine methyltransferase
GCA_001614485_02803	CDS	mukF		Chromosome partition protein MukF
GCA_001614485_02804	CDS	mukE		Chromosome partition protein MukE
GCA_001614485_02805	CDS	mukB		Chromosome partition protein MukB
GCA_001614485_02806	tRNA			tRNA-Ser(gga)
GCA_001614485_02807	CDS	ghrA	1.1.1.79	Glyoxylate/hydroxypyruvate reductase A
GCA_001614485_02808	CDS	ycdX	3.1.3.-	putative phosphatase YcdX
GCA_001614485_02809	CDS	ycdY		Chaperone protein YcdY
GCA_001614485_02810	CDS	ycdZ		Inner membrane protein YcdZ
GCA_001614485_02811	CDS	csgG		Curli production assembly/transport component CsgG
GCA_001614485_02812	CDS			hypothetical protein
GCA_001614485_02813	CDS	csgE		Curli production assembly/transport component CsgE
GCA_001614485_02814	CDS	csgD		CsgBAC operon transcriptional regulatory protein
GCA_001614485_02815	CDS	csgB		Minor curlin subunit
GCA_001614485_02816	CDS	csgA		Major curlin subunit
GCA_001614485_02817	CDS	csgC		Curli assembly protein CsgC
GCA_001614485_02818	CDS			hypothetical protein
GCA_001614485_02819	CDS	ymdB	3.5.1.-	O-acetyl-ADP-ribose deacetylase
GCA_001614485_02820	CDS	clsC	2.7.8.-	Cardiolipin synthase C
GCA_001614485_02821	CDS	mdoC	2.1.-.-	Glucans biosynthesis protein C
GCA_001614485_02822	CDS	mdoG		Glucans biosynthesis protein G
GCA_001614485_02823	CDS	mdoH	2.4.1.-	Glucans biosynthesis glucosyltransferase H
GCA_001614485_02824	CDS			hypothetical protein
GCA_001614485_02825	CDS			hypothetical protein
GCA_001614485_02826	CDS	yjhB		Putative metabolite transport protein YjhB
GCA_001614485_02827	CDS	lpxL	2.3.1.241	Lipid A biosynthesis lauroyltransferase
GCA_001614485_02828	CDS	moeZ		putative adenylyltransferase/sulfurtransferase MoeZ
GCA_001614485_02829	CDS	yceI		Protein YceI
GCA_001614485_02830	CDS	yceJ		Cytochrome b561 
GCA_001614485_02831	CDS			hypothetical protein
GCA_001614485_02832	CDS	solA	1.5.3.-	N-methyl-L-tryptophan oxidase
GCA_001614485_02833	CDS	bssS		Biofilm regulator BssS
GCA_001614485_02834	CDS	dinI		DNA damage-inducible protein I
GCA_001614485_02835	CDS	pyrC	3.5.2.3	Dihydroorotase
GCA_001614485_02836	CDS	yceB		putative lipoprotein YceB
GCA_001614485_02837	CDS	grxB		Glutaredoxin 2
GCA_001614485_02838	CDS	mdtH_3		Multidrug resistance protein MdtH
GCA_001614485_02839	CDS	ydaF	2.3.1.-	Putative ribosomal N-acetyltransferase YdaF
GCA_001614485_02840	CDS			hypothetical protein
GCA_001614485_02841	CDS	yceM	1.-.-.-	Putative oxidoreductase YceM
GCA_001614485_02842	CDS	murJ		Lipid II flippase MurJ
GCA_001614485_02843	CDS	flgN		Flagella synthesis protein FlgN
GCA_001614485_02844	CDS	flgM		Negative regulator of flagellin synthesis
GCA_001614485_02845	CDS	flgA		Flagella basal body P-ring formation protein FlgA
GCA_001614485_02846	CDS	flgB		Flagellar basal body rod protein FlgB
GCA_001614485_02847	CDS	flgC		Flagellar basal-body rod protein FlgC
GCA_001614485_02848	CDS	flgD		Basal-body rod modification protein FlgD
GCA_001614485_02849	CDS	flgE		Flagellar hook protein FlgE
GCA_001614485_02850	CDS	flgF		Flagellar basal-body rod protein FlgF
GCA_001614485_02851	CDS	flgG		Flagellar basal-body rod protein FlgG
GCA_001614485_02852	CDS	flgH		Flagellar L-ring protein
GCA_001614485_02853	CDS	flgI		Flagellar P-ring protein
GCA_001614485_02854	CDS	flgJ	3.2.1.-	Peptidoglycan hydrolase FlgJ
GCA_001614485_02855	CDS	flgK		Flagellar hook-associated protein 1
GCA_001614485_02856	CDS	flgL		Flagellar hook-associated protein 3
GCA_001614485_02857	CDS			hypothetical protein
GCA_001614485_02858	CDS			hypothetical protein
GCA_001614485_02859	CDS	rne	3.1.26.12	Ribonuclease E
GCA_001614485_02860	CDS	rluC	5.4.99.24	Ribosomal large subunit pseudouridine synthase C
GCA_001614485_02861	CDS	yceF		Maf-like protein YceF
GCA_001614485_02862	CDS	yceD		Large ribosomal RNA subunit accumulation protein YceD
GCA_001614485_02863	CDS	rpmF		50S ribosomal protein L32
GCA_001614485_02864	CDS	plsX	2.3.1.-	Phosphate acyltransferase
GCA_001614485_02865	CDS	fabH	2.3.1.180	3-oxoacyl-[acyl-carrier-protein] synthase 3
GCA_001614485_02866	CDS	fabD	2.3.1.39	Malonyl CoA-acyl carrier protein transacylase
GCA_001614485_02867	CDS	clpB_2		Chaperone protein ClpB
GCA_001614485_02868	CDS	yfiH		Laccase domain protein YfiH
GCA_001614485_02869	CDS	rluD	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
GCA_001614485_02870	CDS	bamD		Outer membrane protein assembly factor BamD
GCA_001614485_02871	CDS			hypothetical protein
GCA_001614485_02872	CDS			hypothetical protein
GCA_001614485_02873	CDS	raiA		Ribosome-associated inhibitor A
GCA_001614485_02874	CDS	pheA		P-protein
GCA_001614485_02875	CDS	tyrA		T-protein
GCA_001614485_02876	CDS	aroF	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
GCA_001614485_02877	CDS			hypothetical protein
GCA_001614485_02878	CDS			hypothetical protein
GCA_001614485_02879	CDS	yfiN	2.7.7.65	putative diguanylate cyclase YfiN
GCA_001614485_02880	CDS			Outer membrane protein Omp38
GCA_001614485_02881	CDS	rplS		50S ribosomal protein L19
GCA_001614485_02882	CDS	trmD	2.1.1.228	tRNA (guanine-N(1)-)-methyltransferase
GCA_001614485_02883	CDS	rimM		Ribosome maturation factor RimM
GCA_001614485_02884	CDS	rpsP		30S ribosomal protein S16
GCA_001614485_02885	CDS	ffh		Signal recognition particle protein
GCA_001614485_02886	CDS	ypjD		Inner membrane protein YpjD
GCA_001614485_02887	CDS	tlyC		Hemolysin C
GCA_001614485_02888	CDS	grpE		Protein GrpE
GCA_001614485_02889	CDS	nadK	2.7.1.23	NAD kinase
GCA_001614485_02890	CDS	recN		DNA repair protein RecN
GCA_001614485_02891	CDS	bamE		Outer membrane protein assembly factor BamE
GCA_001614485_02892	CDS	pasI		Persistence and stress-resistance antitoxin PasI
GCA_001614485_02893	CDS	ratA		Ribosome association toxin RatA
GCA_001614485_02894	CDS	smpB		SsrA-binding protein
GCA_001614485_02895	CDS			hypothetical protein
GCA_001614485_02896	tmRNA	ssrA		transfer-messenger RNA, SsrA
GCA_001614485_02897	CDS	csiD		Protein CsiD
GCA_001614485_02898	CDS	lhgO	1.1.3.15	L-2-hydroxyglutarate oxidase LhgO
GCA_001614485_02899	CDS	gabD	1.2.1.79	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
GCA_001614485_02900	CDS	gabT	2.6.1.19	4-aminobutyrate aminotransferase GabT
GCA_001614485_02901	CDS	gabP		GABA permease
GCA_001614485_02902	CDS			hypothetical protein
GCA_001614485_02903	CDS			hypothetical protein
GCA_001614485_02904	CDS			hypothetical protein
GCA_001614485_02905	CDS	ygaV_2		putative HTH-type transcriptional regulator YgaV
GCA_001614485_02906	CDS	ygaP		Inner membrane protein YgaP
GCA_001614485_02907	CDS	stpA		DNA-binding protein StpA
GCA_001614485_02908	CDS	alaE		L-alanine exporter AlaE
GCA_001614485_02909	CDS			hypothetical protein
GCA_001614485_02910	CDS			hypothetical protein
GCA_001614485_02911	CDS	nrdH		Glutaredoxin-like protein NrdH
GCA_001614485_02912	CDS			Putative NrdI-like protein
GCA_001614485_02913	CDS	nrdE	1.17.4.1	Ribonucleoside-diphosphate reductase 2 subunit alpha
GCA_001614485_02914	CDS	nrdF	1.17.4.1	Ribonucleoside-diphosphate reductase 2 subunit beta
GCA_001614485_02915	CDS	proV		Glycine betaine/proline betaine transport system ATP-binding protein ProV
GCA_001614485_02916	CDS	proW		Glycine betaine/proline betaine transport system permease protein ProW
GCA_001614485_02917	CDS	proX		Glycine betaine/proline betaine-binding periplasmic protein
GCA_001614485_02918	CDS			putative transporter
GCA_001614485_02919	CDS	ygaZ		Inner membrane protein YgaZ
GCA_001614485_02920	CDS			hypothetical protein
GCA_001614485_02921	CDS	mprA_2		Transcriptional repressor MprA
GCA_001614485_02922	CDS	emrA		Multidrug export protein EmrA
GCA_001614485_02923	CDS	emrB_1		Multidrug export protein EmrB
GCA_001614485_02924	CDS	luxS	4.4.1.21	S-ribosylhomocysteine lyase
GCA_001614485_02925	CDS	gshA	6.3.2.2	Glutamate--cysteine ligase
GCA_001614485_02926	CDS	yqaA		Inner membrane protein YqaA
GCA_001614485_02927	CDS	yqaB	3.1.3.-	Fructose-1-phosphate phosphatase YqaB
GCA_001614485_02928	CDS	xerD_6		Tyrosine recombinase XerD
GCA_001614485_02929	CDS	xerC_2		Tyrosine recombinase XerC
GCA_001614485_02930	CDS			hypothetical protein
GCA_001614485_02931	CDS	nanC		putative N-acetylneuraminic acid outer membrane channel protein NanC
GCA_001614485_02932	CDS	nanM	5.1.3.24	N-acetylneuraminate epimerase
GCA_001614485_02933	CDS	nanS	3.1.1.-	putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
GCA_001614485_02934	CDS			hypothetical protein
GCA_001614485_02935	CDS			hypothetical protein
GCA_001614485_02936	CDS			hypothetical protein
GCA_001614485_02937	tRNA			tRNA-Leu(caa)
GCA_001614485_02938	CDS	ahr	1.1.1.2	Aldehyde reductase Ahr
GCA_001614485_02939	CDS			hypothetical protein
GCA_001614485_02940	CDS	lptG_1		Lipopolysaccharide export system permease protein LptG
GCA_001614485_02941	CDS	lptF_1		Lipopolysaccharide export system permease protein LptF
GCA_001614485_02942	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
GCA_001614485_02943	CDS	holC	2.7.7.7	DNA polymerase III subunit chi
GCA_001614485_02944	CDS	valS	6.1.1.9	Valine--tRNA ligase
GCA_001614485_02945	CDS	yjgN		Inner membrane protein YjgN
GCA_001614485_02946	CDS			hypothetical protein
GCA_001614485_02947	CDS	rraB		Regulator of ribonuclease activity B
GCA_001614485_02948	CDS	argI	2.1.3.3	Ornithine carbamoyltransferase subunit I
GCA_001614485_02949	CDS			hypothetical protein
GCA_001614485_02950	CDS	tabA_3		Toxin-antitoxin biofilm protein TabA
GCA_001614485_02951	CDS	bdcR		HTH-type transcriptional repressor BdcR
GCA_001614485_02952	CDS	bdcA		Cyclic-di-GMP-binding biofilm dispersal mediator protein
GCA_001614485_02953	CDS	yjgH		RutC family protein YjgH
GCA_001614485_02954	CDS	pyrB	2.1.3.2	Aspartate carbamoyltransferase catalytic subunit
GCA_001614485_02955	CDS	pyrI		Aspartate carbamoyltransferase regulatory chain
GCA_001614485_02956	CDS	ridA	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
GCA_001614485_02957	CDS	mgtA	3.6.3.2	Magnesium-transporting ATPase, P-type 1
GCA_001614485_02958	CDS	treR		HTH-type transcriptional regulator TreR
GCA_001614485_02959	CDS	treB		PTS system trehalose-specific EIIBC component
GCA_001614485_02960	CDS	treC	3.2.1.93	Trehalose-6-phosphate hydrolase
GCA_001614485_02961	CDS	nrdD	1.17.4.2	Anaerobic ribonucleoside-triphosphate reductase
GCA_001614485_02962	CDS	nrdG	1.97.1.-	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GCA_001614485_02963	CDS	cybC		Soluble cytochrome b562
GCA_001614485_02964	CDS	pmbA	3.4.-.-	Metalloprotease PmbA
GCA_001614485_02965	CDS			hypothetical protein
GCA_001614485_02966	CDS	mpl	6.3.2.45	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
GCA_001614485_02967	CDS	fbp	3.1.3.11	Fructose-1,6-bisphosphatase class 1
GCA_001614485_02968	CDS	yjfF		Inner membrane ABC transporter permease protein YjfF
GCA_001614485_02969	CDS	ytfT		Inner membrane ABC transporter permease protein YtfT
GCA_001614485_02970	CDS	rbsA_3	3.6.3.17	Ribose import ATP-binding protein RbsA
GCA_001614485_02971	CDS	ytfQ		ABC transporter periplasmic-binding protein YtfQ
GCA_001614485_02972	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
GCA_001614485_02973	CDS	ytfP		Gamma-glutamylcyclotransferase family protein YtfP
GCA_001614485_02974	CDS	tamB		Translocation and assembly module TamB
GCA_001614485_02975	CDS			hypothetical protein
GCA_001614485_02976	CDS			hypothetical protein
